date,price
2017-01-02,4963.670149253731
2017-01-03,4988.807917888563
2017-01-04,5025.402017291066
2017-01-05,4998.25
2017-01-06,5066.950598802395
2017-01-09,5079.058558558559
2017-01-10,5112.3540462427745
2017-01-11,5133.653963414634
2017-01-12,5157.49213836478
2017-01-13,5174.369009584664
2017-01-16,5193.206081081081
2017-01-17,5133.407643312102
2017-01-18,5155.332298136646
2017-01-19,5198.84949832776
2017-01-20,5364.705882352941
2017-01-23,5392.9473684210525
2017-01-24,5327.88
2017-01-25,5343.513803680981
2017-01-26,5144.9296875
2017-01-27,5300.865051903114
2017-01-30,5315.376876876877
2017-01-31,5285.9708588957055
2017-02-01,5264.058858858859
2017-02-02,5336.681137724551
2017-02-03,5348.236677115988
2017-02-06,5372.496815286624
2017-02-07,5274.811074918567
2017-02-08,5304.051948051948
2017-02-09,5304.95987654321
2017-02-10,5280.91
2017-02-13,5322.5
2017-02-14,5342.124600638977
2017-02-15,5316.31746031746
2017-02-16,5318.411660777385
2017-02-17,5307.069204152249
2017-02-20,5375.1575
2017-02-21,5271.639072847682
2017-02-22,5291.8010563380285
2017-02-23,5296.289962825279
2017-02-24,5445.542056074766
2017-02-27,5352.875426621161
2017-02-28,5355.065517241379
2017-03-01,5305.914965986394
2017-03-02,5328.328231292517
2017-03-03,5367.556291390729
2017-03-06,5344.54020979021
2017-03-07,5337.59375
2017-03-08,5328.256363636364
2017-03-09,5300.515037593985
2017-03-10,5279.524193548387
2017-03-13,4956.211009174312
2017-03-14,5230.868303571428
2017-03-15,5272.632075471698
2017-03-16,5256.993852459016
2017-03-17,5242.74173553719
2017-03-20,5239.524291497975
2017-03-21,5259.76050420168
2017-03-22,5275.448275862069
2017-03-23,5287.3446808510635
2017-03-24,5243.65
2017-03-27,5233.527173913043
2017-03-28,5156.289473684211
2017-03-29,5143.625
2017-03-30,5143.652694610779
2017-03-31,5156.470967741935
2017-04-03,5195.741379310345
2017-04-04,5125.885714285714
2017-04-05,5189.79012345679
2017-04-06,5216.884803921569
2017-04-07,5184.676630434783
2017-04-10,5135.848039215686
2017-04-11,5158.56329113924
2017-04-12,5098.775252525253
2017-04-13,5124.890625
2017-04-14,5089.647826086956
2017-04-17,5087.1701570680625
2017-04-18,5093.9010989010985
2017-04-19,5072.923076923077
2017-04-20,5073.0129533678755
2017-04-21,5007.180555555556
2017-04-24,5019.50276243094
2017-04-25,4964.167597765363
2017-04-26,5008.958579881657
2017-04-27,5051.876506024097
2017-04-28,4988.861538461539
2017-05-01,4931.294117647059
2017-05-02,4971.754285714285
2017-05-03,4937.785714285715
2017-05-04,4888.925595238095
2017-05-05,4850.18
2017-05-08,4852.4426751592355
2017-05-09,4870.659722222223
2017-05-10,4860.383064516129
2017-05-11,4863.378787878788
2017-05-12,4789.624060150376
2017-05-15,4824.3892617449665
2017-05-16,4861.597122302158
2017-05-17,4830.067669172932
2017-05-18,4804.382978723404
2017-05-19,4766.400763358779
2017-05-22,4780.244525547445
2017-05-23,4811.78515625
2017-05-24,4779.193181818182
2017-05-25,4769.028925619835
2017-05-26,4724.639344262295
2017-05-29,4727.194444444444
2017-05-30,4717.01282051282
2017-05-31,4736.135135135135
2017-06-01,4724.612903225807
2017-06-02,4744.9
2017-06-05,4688.319587628866
2017-06-06,4685.313043478261
2017-06-07,4703.223214285715
2017-06-08,4712.8899082568805
2017-06-09,4707.820754716981
2017-06-12,4662.452173913043
2017-06-13,4761.047008547009
2017-06-14,4641.725663716814
2017-06-15,4689.915887850468
2017-06-16,4694.09633027523
2017-06-19,4714.07476635514
2017-06-20,4667.5091743119265
2017-06-21,4651.0
2017-06-22,4754.228813559322
2017-06-23,4677.504587155963
2017-06-26,4606.774647887324
2017-06-27,4628.513888888889
2017-06-28,4627.475247524752
