date,price
2017-01-02,8014.685714285714
2017-01-03,7684.0
2017-01-04,7579.705882352941
2017-01-05,7389.236842105263
2017-01-06,7516.484848484848
2017-01-09,7588.275
2017-01-10,7785.526315789473
2017-01-11,7723.953488372093
2017-01-12,7873.473684210527
2017-01-13,7747.967741935484
2017-01-16,7546.666666666667
2017-01-17,7414.0
2017-01-18,7351.6578947368425
2017-01-19,7661.969696969697
2017-01-20,8316.666666666666
2017-01-23,7721.8
2017-01-24,7661.815789473684
2017-01-25,7230.897435897436
2017-01-26,7055.625
2017-01-27,7413.741935483871
2017-01-30,7754.365853658536
2017-01-31,7572.8378378378375
2017-02-01,7087.578947368421
2017-02-02,7354.578947368421
2017-02-03,7764.289473684211
2017-02-06,7541.4324324324325
2017-02-07,7714.0
2017-02-08,7979.0
2017-02-09,7564.684210526316
2017-02-10,7436.675
2017-02-13,8164.2307692307695
2017-02-14,8352.323529411764
2017-02-15,7960.555555555556
2017-02-16,7579.454545454545
2017-02-17,7836.375
2017-02-20,7785.28
2017-02-21,7654.428571428572
2017-02-22,8507.176470588236
2017-02-23,8128.0
2017-02-24,7902.416666666667
2017-02-27,7278.8387096774195
2017-02-28,7373.621621621622
2017-03-01,7356.45652173913
2017-03-02,7818.486486486487
2017-03-03,7885.2558139534885
2017-03-06,7251.15
2017-03-07,7169.023255813953
2017-03-08,7673.0526315789475
2017-03-09,7580.666666666667
2017-03-10,7491.365853658536
2017-03-13,7342.551724137931
2017-03-14,7506.179487179487
2017-03-15,7080.617021276596
2017-03-16,6556.477272727273
2017-03-17,7634.632653061224
2017-03-20,7149.708333333333
2017-03-21,7017.325581395349
2017-03-22,6771.731707317073
2017-03-23,7064.282608695652
2017-03-24,6979.027027027027
2017-03-27,8258.774193548386
2017-03-28,7709.0
2017-03-29,6230.529411764706
2017-03-30,7395.888888888889
2017-03-31,7228.666666666667
2017-04-03,7104.977777777778
2017-04-04,7735.179487179487
2017-04-05,7499.973684210527
2017-04-06,6795.361111111111
2017-04-07,6405.186046511628
2017-04-10,6845.897959183673
2017-04-11,7410.342857142857
2017-04-12,6842.96
2017-04-13,6524.822222222222
2017-04-14,6612.705882352941
2017-04-17,6347.679245283019
2017-04-18,6893.25
2017-04-19,6487.652173913043
2017-04-20,6703.355555555556
2017-04-21,6485.948717948718
2017-04-24,6303.14
2017-04-25,6457.0888888888885
2017-04-26,6512.935483870968
2017-04-27,6633.214285714285
2017-04-28,6671.822222222222
2017-05-01,6346.4
2017-05-02,6547.3125
2017-05-03,6082.3
2017-05-04,6625.136363636364
2017-05-05,6395.340909090909
2017-05-08,6082.346153846154
2017-05-09,6325.7
2017-05-10,6033.652173913043
2017-05-11,6341.571428571428
2017-05-12,6122.809523809524
2017-05-15,6142.529411764706
2017-05-16,6316.56
2017-05-17,6178.294117647059
2017-05-18,6453.510204081633
2017-05-19,6287.891304347826
2017-05-22,6417.5344827586205
2017-05-23,6029.428571428572
2017-05-24,5834.6122448979595
2017-05-25,6508.607142857143
2017-05-26,6129.68
2017-05-29,6157.526315789473
2017-05-30,6420.583333333333
2017-05-31,5834.021276595745
2017-06-01,5710.38
2017-06-02,5976.85
2017-06-05,6136.066666666667
2017-06-06,6295.795454545455
2017-06-07,6045.142857142857
2017-06-08,6015.85
2017-06-09,6216.458333333333
2017-06-12,5962.975609756098
2017-06-13,6635.511627906977
2017-06-14,6119.155555555555
2017-06-15,6571.5
2017-06-16,6113.073170731707
2017-06-19,6304.361111111111
2017-06-20,6248.25
2017-06-21,6357.0
2017-06-22,6399.642857142857
2017-06-23,7130.883720930233
2017-06-26,6434.692307692308
2017-06-27,6426.388888888889
2017-06-28,6327.638888888889
2017-06-29,6769.15
2017-06-30,6463.242424242424
2017-07-03,6399.805555555556
2017-07-04,6393.424242424242
2017-07-05,6453.885714285714
2017-07-06,6537.029411764706
2017-07-07,6689.5
2017-07-10,6859.4390243902435
2017-07-11,6997.5641025641025
2017-07-12,6972.636363636364
2017-07-13,7006.527777777777
