date,open,high,low,close,volume
2017-01-02,17890.0,18210.0,17885.0,18185.0,2720.0
2017-01-03,18235.0,18315.0,18105.0,18205.0,2660.0
2017-01-04,18130.0,18165.0,17965.0,18025.0,1600.0
2017-01-05,17925.0,18160.0,17925.0,18075.0,1160.0
2017-01-06,18100.0,18400.0,17930.0,18335.0,3030.0
2017-01-09,18255.0,18545.0,18240.0,18500.0,2140.0
2017-01-10,18550.0,18745.0,18135.0,18345.0,1750.0
2017-01-11,18380.0,18450.0,18230.0,18420.0,770.0
2017-01-12,18420.0,18540.0,18420.0,18495.0,170.0
2017-01-13,18615.0,18630.0,18550.0,18610.0,340.0
2017-01-16,18650.0,18840.0,18645.0,18815.0,360.0
2017-01-17,18800.0,18950.0,18620.0,18900.0,330.0
2017-01-19,19190.0,19190.0,18750.0,18855.0,280.0
2017-01-20,18800.0,19230.0,18800.0,19230.0,250.0
2017-01-23,18045.0,18190.0,17835.0,18165.0,4030.0000000000005
2017-01-24,18145.0,18165.0,17855.0,17925.0,3540.0
2017-01-25,17850.0,18365.0,17755.0,18300.0,4850.0
2017-01-27,18300.0,18455.0,17640.0,17900.0,6210.0
2017-01-30,17650.0,17710.0,17485.0,17630.0,3640.0
2017-01-31,17570.0,17940.0,17570.0,17900.0,2760.0
2017-02-01,17860.0,18145.0,17810.0,17955.0,3070.0
2017-02-02,17905.0,18035.0,17700.0,17895.0,4760.0
2017-02-03,17825.0,17860.0,17650.0,17775.0,2270.0
2017-02-06,17700.0,17700.0,17265.0,17300.0,3730.0
2017-02-07,17260.0,17360.0,17160.0,17290.0,3500.0
2017-02-08,17320.0,17460.0,17230.0,17370.0,2450.0
2017-02-09,17380.0,17390.0,17200.0,17265.0,2340.0
2017-02-10,17250.0,17280.0,17010.0,17095.0,3760.0
2017-02-13,17045.0,17045.0,16810.0,16860.0,3050.0
2017-02-14,16815.0,17020.0,16770.0,16925.0,2510.0
2017-02-15,16900.0,17190.0,16900.0,17040.0,3090.0
2017-02-16,17095.0,17150.0,16915.0,16950.0,2500.0
2017-02-17,16980.0,17195.0,16950.0,17130.0,2830.0
2017-02-20,17055.0,17070.0,16810.0,16860.0,2810.0
2017-02-21,16885.0,17195.0,16775.0,17195.0,3160.0
2017-02-22,17430.0,17535.0,17220.0,17390.0,4860.0
2017-02-23,17350.0,17470.0,17225.0,17400.0,3340.0
2017-02-24,17400.0,17400.0,17400.0,17400.0,
2017-02-27,17260.0,17260.0,16705.0,16705.0,4990.0
2017-02-28,16660.0,16950.0,16555.0,16895.0,5160.0
2017-03-01,16800.0,17070.0,16785.0,16895.0,3040.0
2017-03-02,16900.0,17190.0,16790.0,17075.0,3200.0
2017-03-03,17000.0,17055.0,16765.0,16830.0,2940.0
2017-03-06,16705.0,16940.0,16590.0,16795.0,1670.0
2017-03-07,16815.0,17130.0,16705.0,17035.0,2250.0
2017-03-08,17000.0,17050.0,16825.0,16875.0,1790.0
2017-03-09,16975.0,17295.0,16915.0,17155.0,1720.0
2017-03-10,17245.0,17290.0,16970.0,17070.0,1650.0
2017-03-14,17100.0,17100.0,16660.0,16690.0,450.0
2017-03-15,16770.0,16915.0,16720.0,16825.0,180.0
2017-03-16,16950.0,17040.0,16870.0,16895.0,230.0
2017-03-17,16750.0,16915.0,16695.0,16735.0,240.0
2017-03-20,17050.0,17400.0,17050.0,17195.0,180.0
2017-03-21,17200.0,17300.0,16920.0,16965.0,7180.0
2017-03-22,16925.0,17280.0,16855.0,17220.0,7600.0
2017-03-23,17235.0,17905.0,17160.0,17905.0,14990.0
2017-03-24,18010.0,18515.0,17820.0,17935.0,19600.0
2017-03-27,18000.0,18290.0,17775.0,17845.0,8830.0
2017-03-28,17815.0,18500.0,17815.0,18345.0,8820.0
2017-03-29,18340.0,18455.0,18170.0,18255.0,7620.0
2017-03-30,18210.0,18400.0,17905.0,17985.0,6750.0
2017-03-31,18020.0,18200.0,17790.0,17900.0,6450.0
2017-04-03,18120.0,18615.0,18120.0,18615.0,6270.0
2017-04-04,18615.0,18615.0,18615.0,18615.0,
2017-04-05,18985.0,19090.0,18480.0,18640.0,9200.0
2017-04-06,18430.0,19300.0,18430.0,19175.0,5740.0
2017-04-07,19300.0,19450.0,18635.0,18945.0,5660.0
2017-04-10,18850.0,19140.0,18770.0,19025.0,4310.0
2017-04-11,19250.0,19600.0,19200.0,19340.0,2660.0
2017-04-12,19335.0,19335.0,18955.0,19205.0,510.0
2017-04-13,19000.0,19000.0,18850.0,18905.0,90.0
2017-04-17,19280.0,19280.0,19280.0,19280.0,110.0
2017-04-18,19300.0,19300.0,19070.0,19235.0,180.0
2017-04-19,19385.0,19560.0,19385.0,19490.0,60.0
2017-04-20,19490.0,19490.0,19490.0,19490.0,30.0
2017-04-21,19380.0,19410.0,19010.0,19100.0,9440.0
2017-04-24,19050.0,19260.0,18720.0,18915.0,9010.0
2017-04-25,18900.0,19470.0,18850.0,19400.0,10980.0
2017-04-26,19325.0,19500.0,19155.0,19230.0,8760.0
2017-04-27,19290.0,19290.0,19025.0,19110.0,5840.0
2017-04-28,19150.0,19490.0,19040.0,19490.0,10080.0
2017-05-02,19600.0,19700.0,18795.0,18905.0,8910.0
2017-05-03,18780.0,18830.0,18180.0,18260.0,9830.0
2017-05-04,18200.0,18395.0,18010.0,18290.0,6210.0
2017-05-05,18210.0,18450.0,17700.0,18275.0,6770.0
2017-05-08,18390.0,18465.0,18050.0,18175.0,3150.0
2017-05-09,18170.0,18500.0,17995.0,18380.0,3630.0
2017-05-10,18275.0,18340.0,18100.0,18190.0,2730.0
2017-05-11,18230.0,18535.0,18230.0,18395.0,1090.0
2017-05-12,18490.0,18525.0,18365.0,18465.0,350.0
2017-05-15,18110.0,18130.0,17900.0,18050.0,130.0
2017-05-16,17800.0,17980.0,17800.0,17870.0,220.0
2017-05-17,18100.0,18100.0,17900.0,17935.0,140.0
2017-05-18,17900.0,18000.0,17850.0,17920.0,50.0
2017-05-19,18200.0,18275.0,18015.0,18275.0,20.0
2017-05-22,18130.0,18240.0,18050.0,18110.0,4100.0
2017-05-23,18060.0,18140.0,17840.0,18055.0,6260.0
