date,open,high,low,close,volume
2017-01-02,16400.0,16650.0,16400.0,16615.0,290.0
2017-01-03,16825.0,16895.0,16690.0,16810.0,250.0
2017-01-04,16660.0,16675.0,16590.0,16635.0,190.0
2017-01-05,16680.0,16800.0,16665.0,16720.0,200.0
2017-01-06,16625.0,16980.0,16520.0,16860.0,170.0
2017-01-09,16810.0,17160.0,16805.0,16960.0,250.0
2017-01-10,17035.0,17100.0,16630.0,16705.0,300.0
2017-01-11,16770.0,16900.0,16635.0,16890.0,360.0
2017-01-12,16875.0,17100.0,16810.0,17030.0,400.0
2017-01-13,17110.0,17315.0,17110.0,17260.0,400.0
2017-01-16,17320.0,17490.0,17290.0,17435.0,290.0
2017-01-17,17445.0,17620.0,17300.0,17485.0,420.0
2017-01-18,17480.0,17550.0,17350.0,17410.0,340.0
2017-01-19,17340.0,17470.0,17250.0,17360.0,370.0
2017-01-20,17510.0,17750.0,17500.0,17705.0,840.0
2017-01-23,17890.0,18175.0,17875.0,18145.0,110.0
2017-01-24,18070.0,18095.0,18025.0,18060.0,40.0
2017-01-25,17765.0,18290.0,17760.0,18150.0,90.0
2017-01-27,18145.0,18200.0,17790.0,17790.0,130.0
2017-01-30,17560.0,17615.0,17435.0,17520.0,150.0
2017-01-31,17550.0,17750.0,17550.0,17635.0,40.0
2017-02-01,17655.0,17820.0,17655.0,17745.0,20.0
2017-02-02,17655.0,17770.0,17510.0,17655.0,50.0
2017-02-03,17625.0,17625.0,17600.0,17615.0,10.0
2017-02-06,17325.0,17410.0,17275.0,17340.0,120.0
2017-02-07,17180.0,17290.0,17180.0,17225.0,50.0
2017-02-08,17310.0,17350.0,17265.0,17305.0,70.0
2017-02-09,17230.0,17270.0,17200.0,17240.0,50.0
2017-02-10,17100.0,17155.0,17005.0,17090.0,110.0
2017-02-13,17000.0,17000.0,16835.0,16890.0,60.0
2017-02-14,16850.0,16985.0,16850.0,16915.0,30.0
2017-02-15,16995.0,17165.0,16995.0,17100.0,100.0
2017-02-16,17215.0,17215.0,16990.0,17080.0,60.0
2017-02-17,17120.0,17290.0,17120.0,17185.0,130.0
2017-02-20,17130.0,17145.0,16945.0,17050.0,210.0
2017-02-21,16965.0,17280.0,16895.0,17200.0,350.0
2017-02-22,17350.0,17495.0,17285.0,17395.0,140.0
2017-02-23,17260.0,17295.0,17150.0,17265.0,240.0
2017-02-24,17265.0,17265.0,17265.0,17265.0,
2017-02-27,16920.0,16920.0,16605.0,16670.0,280.0
2017-02-28,16605.0,16895.0,16600.0,16885.0,390.0
2017-03-01,16850.0,17005.0,16790.0,16880.0,290.0
2017-03-02,16800.0,17210.0,16785.0,17135.0,470.0
2017-03-03,17035.0,17175.0,16920.0,17090.0,530.0
2017-03-06,16770.0,16995.0,16715.0,16895.0,500.0
2017-03-07,16900.0,17230.0,16745.0,17110.0,950.0
2017-03-08,17105.0,17190.0,17000.0,17105.0,270.0
2017-03-09,17225.0,17595.0,17225.0,17390.0,1010.0
2017-03-10,17470.0,17500.0,17150.0,17195.0,800.0
2017-03-14,16980.0,17150.0,16905.0,16950.0,350.0
2017-03-15,16990.0,17155.0,16980.0,17060.0,380.0
2017-03-16,17075.0,17275.0,17040.0,17165.0,530.0
2017-03-17,17080.0,17140.0,16940.0,17065.0,550.0
2017-03-20,17320.0,17570.0,17300.0,17425.0,1700.0
2017-03-21,17650.0,17670.0,17375.0,17555.0,20.0
2017-03-22,17475.0,17670.0,17455.0,17610.0,130.0
2017-03-23,18310.0,18310.0,18310.0,18310.0,
2017-03-24,18675.0,18900.0,18310.0,18665.0,90.0
2017-03-27,18600.0,18600.0,18250.0,18455.0,80.0
2017-03-28,18450.0,18945.0,18400.0,18795.0,520.0
2017-03-29,18750.0,18840.0,18630.0,18775.0,350.0
2017-03-30,18695.0,18780.0,18400.0,18400.0,180.0
2017-03-31,18515.0,18640.0,18255.0,18380.0,190.0
2017-04-03,18745.0,19115.0,18745.0,19115.0,290.0
2017-04-04,19115.0,19115.0,19115.0,19115.0,
2017-04-05,19280.0,19495.0,18915.0,19055.0,840.0
2017-04-06,19100.0,19690.0,19025.0,19575.0,490.0
2017-04-07,19760.0,19760.0,19035.0,19300.0,1010.0
2017-04-10,19355.0,19480.0,19210.0,19340.0,440.0
2017-04-11,19600.0,19935.0,19550.0,19670.0,810.0
2017-04-12,19600.0,19660.0,19190.0,19445.0,1300.0
2017-04-13,19265.0,19445.0,19100.0,19175.0,710.0
2017-04-17,19555.0,19875.0,19510.0,19620.0,1690.0
2017-04-18,19530.0,19705.0,19450.0,19640.0,810.0
2017-04-19,19800.0,19865.0,19545.0,19565.0,1330.0
2017-04-20,19590.0,19740.0,19425.0,19535.0,1910.0
2017-04-21,19615.0,19635.0,19440.0,19535.0,40.0
2017-04-24,19545.0,19545.0,19145.0,19250.0,150.0
2017-04-25,19325.0,19495.0,19325.0,19440.0,50.0
2017-04-26,19640.0,19700.0,19575.0,19650.0,110.0
2017-04-27,19590.0,19590.0,19410.0,19465.0,30.0
2017-04-28,19520.0,19850.0,19520.0,19850.0,140.0
2017-05-02,20000.0,20000.0,19210.0,19635.0,90.0
2017-05-03,19245.0,19245.0,18850.0,18850.0,260.0
2017-05-04,18680.0,18725.0,18380.0,18535.0,150.0
2017-05-05,18365.0,18785.0,18165.0,18630.0,410.0
2017-05-08,18745.0,18880.0,18500.0,18525.0,300.0
2017-05-09,18490.0,18820.0,18395.0,18690.0,420.0
2017-05-10,18680.0,18705.0,18520.0,18580.0,410.0
2017-05-11,18660.0,18870.0,18635.0,18745.0,350.0
2017-05-12,18800.0,18840.0,18630.0,18715.0,220.0
2017-05-15,18495.0,18495.0,18070.0,18125.0,530.0
2017-05-16,18100.0,18350.0,17965.0,18300.0,590.0
2017-05-17,18295.0,18435.0,18065.0,18100.0,620.0
2017-05-18,18020.0,18215.0,17830.0,18080.0,880.0
2017-05-19,18175.0,18505.0,18175.0,18415.0,810.0
