date,open,high,low,close,volume
2017-01-02,6802.0,6802.0,6788.0,6794.0,70.0
2017-01-03,6800.0,6810.0,6770.0,6788.0,80.0
2017-01-04,6760.0,6760.0,6752.0,6760.0,70.0
2017-01-05,6750.0,6778.0,6750.0,6760.0,40.0
2017-01-06,6752.0,6770.0,6752.0,6766.0,50.0
2017-01-09,6800.0,6800.0,6750.0,6778.0,20.0
2017-01-10,6730.0,6730.0,6610.0,6646.0,140.0
2017-01-11,6672.0,6678.0,6616.0,6648.0,110.0
2017-01-12,6650.0,6666.0,6630.0,6646.0,60.0
2017-01-13,6644.0,6658.0,6638.0,6648.0,20.0
2017-01-16,6582.0,6620.0,6580.0,6602.0,60.0
2017-01-17,6600.0,6642.0,6574.0,6608.0,160.0
2017-01-18,6740.0,6814.0,6740.0,6774.0,260.0
2017-01-19,6760.0,6894.0,6760.0,6866.0,120.0
2017-01-20,6890.0,6998.0,6888.0,6990.0,340.0
2017-01-23,7000.0,7128.0,6998.0,7102.0,340.0
2017-01-24,7100.0,7150.0,6970.0,7044.0,380.0
2017-01-25,6914.0,6914.0,6764.0,6786.0,1070.0
2017-01-27,6808.0,6808.0,6670.0,6740.0,380.0
2017-01-30,6672.0,6686.0,6606.0,6630.0,300.0
2017-01-31,6662.0,6726.0,6602.0,6714.0,460.0
2017-02-01,6700.0,6820.0,6700.0,6804.0,260.0
2017-02-02,6822.0,6822.0,6728.0,6786.0,150.0
2017-02-03,6800.0,6830.0,6780.0,6800.0,130.0
2017-02-06,6796.0,6796.0,6722.0,6766.0,50.0
2017-02-07,6772.0,6900.0,6772.0,6894.0,250.0
2017-02-08,6862.0,6930.0,6862.0,6914.0,100.0
2017-02-09,6888.0,6900.0,6866.0,6888.0,80.0
2017-02-10,6860.0,6862.0,6782.0,6812.0,180.0
2017-02-13,6840.0,6884.0,6822.0,6854.0,190.0
2017-02-14,6820.0,6856.0,6810.0,6836.0,110.0
2017-02-15,6796.0,6972.0,6796.0,6942.0,510.0
2017-02-16,6958.0,7030.0,6920.0,6988.0,490.0
2017-02-17,6914.0,6914.0,6820.0,6850.0,630.0
2017-02-20,6812.0,6834.0,6784.0,6802.0,300.0
2017-02-21,6782.0,6832.0,6700.0,6736.0,570.0
2017-02-22,6750.0,6894.0,6706.0,6856.0,1310.0
2017-02-23,6816.0,6840.0,6750.0,6796.0,660.0
2017-02-24,6796.0,6796.0,6796.0,6796.0,
2017-02-27,6740.0,6788.0,6664.0,6734.0,320.0
2017-02-28,6792.0,6900.0,6778.0,6816.0,830.0
2017-03-01,6804.0,6824.0,6706.0,6732.0,970.0
2017-03-02,6758.0,6790.0,6740.0,6776.0,440.0
2017-03-03,6800.0,6898.0,6800.0,6832.0,900.0
2017-03-06,6830.0,6830.0,6730.0,6754.0,1700.0
2017-03-07,6734.0,6820.0,6640.0,6662.0,2330.0
2017-03-08,6636.0,6680.0,6560.0,6638.0,1150.0
2017-03-09,6642.0,6642.0,6526.0,6580.0,1590.0
2017-03-10,6642.0,6790.0,6626.0,6708.0,2270.0
2017-03-14,6680.0,6712.0,6660.0,6674.0,1160.0
2017-03-15,6706.0,6716.0,6592.0,6642.0,1430.0
2017-03-16,6640.0,6680.0,6598.0,6606.0,810.0
2017-03-17,6628.0,6644.0,6472.0,6498.0,2100.0
2017-03-20,6448.0,6520.0,6446.0,6482.0,1130.0
2017-03-21,6508.0,6558.0,6384.0,6430.0,1200.0
2017-03-22,6430.0,6448.0,6302.0,6344.0,2600.0
2017-03-23,6370.0,6590.0,6360.0,6520.0,2230.0
2017-03-24,6538.0,6600.0,6410.0,6442.0,2310.0
2017-03-27,6450.0,6540.0,6406.0,6476.0,1920.0
2017-03-28,6498.0,6510.0,6370.0,6442.0,1740.0
2017-03-29,6440.0,6482.0,6412.0,6428.0,890.0
2017-03-30,6432.0,6490.0,6382.0,6408.0,1400.0
2017-03-31,6440.0,6454.0,6362.0,6376.0,1290.0
2017-04-03,6380.0,6422.0,6320.0,6402.0,3280.0
2017-04-04,6402.0,6402.0,6402.0,6402.0,
2017-04-06,6400.0,6450.0,6314.0,6314.0,6570.0
2017-04-07,6336.0,6408.0,6254.0,6278.0,7640.0
2017-04-10,6280.0,6338.0,6200.0,6264.0,7040.0
2017-04-11,6284.0,6314.0,6226.0,6250.0,3840.0
2017-04-12,6270.0,6270.0,6160.0,6196.0,3210.0
2017-04-13,6250.0,6318.0,6210.0,6226.0,3660.0
2017-04-17,6220.0,6240.0,6110.0,6136.0,4390.0
2017-04-18,6118.0,6172.0,6072.0,6116.0,3850.0
2017-04-19,6138.0,6158.0,6050.0,6086.0,2360.0
2017-04-20,6092.0,6170.0,6092.0,6132.0,2510.0
2017-04-21,6276.0,6424.0,6276.0,6320.0,790.0
2017-04-24,6292.0,6376.0,6278.0,6322.0,550.0
2017-04-25,6346.0,6358.0,6280.0,6320.0,440.0
2017-04-26,6318.0,6318.0,6244.0,6256.0,940.0
2017-04-27,6258.0,6280.0,6164.0,6178.0,2040.0
2017-04-28,6150.0,6222.0,6110.0,6132.0,3180.0
2017-05-02,6098.0,6098.0,5888.0,5888.0,5710.0
2017-05-03,5842.0,5842.0,5654.0,5654.0,5940.0
2017-05-04,5612.0,5700.0,5522.0,5544.0,9280.0
2017-05-05,5500.0,5570.0,5434.0,5468.0,9030.0
2017-05-08,5520.0,5550.0,5440.0,5488.0,5530.0
2017-05-09,5510.0,5706.0,5510.0,5698.0,9660.0
2017-05-10,5670.0,5752.0,5586.0,5602.0,11640.0
2017-05-11,5628.0,5696.0,5612.0,5634.0,4260.0
2017-05-12,5640.0,5730.0,5634.0,5698.0,3170.0
