"Date","Price","Open","High","Low","Vol.","Change %"
"24-03-2026","22,205.00","21,980.00","22,285.00","21,925.00","0.29K","0.95%"
"23-03-2026","21,995.00","22,100.00","22,125.00","21,620.00","0.74K","-0.68%"
"20-03-2026","22,145.00","22,200.00","22,290.00","22,110.00","1.63K","-0.05%"
"19-03-2026","22,155.00","22,525.00","22,565.00","22,060.00","1.13K","-1.01%"
"18-03-2026","22,380.00","22,040.00","22,695.00","22,040.00","3.11K","2.01%"
"17-03-2026","21,940.00","21,800.00","21,990.00","21,800.00","2.35K","0.55%"
"16-03-2026","21,820.00","22,000.00","22,120.00","21,725.00","1.52K","-1.45%"
"13-03-2026","22,140.00","22,165.00","22,330.00","22,065.00","1.45K","-0.72%"
"12-03-2026","22,300.00","22,310.00","22,395.00","22,155.00","0.91K","-0.65%"
"11-03-2026","22,445.00","22,495.00","22,635.00","22,300.00","1.52K","-0.44%"
"10-03-2026","22,545.00","22,160.00","22,590.00","22,020.00","2.33K","2.31%"
"09-03-2026","22,035.00","21,700.00","22,140.00","21,505.00","1.90K","0.75%"
"06-03-2026","21,870.00","22,150.00","22,360.00","21,810.00","1.22K","-1.42%"
"05-03-2026","22,185.00","21,800.00","22,300.00","21,610.00","1.90K","2.24%"
"04-03-2026","21,700.00","21,320.00","21,775.00","21,225.00","0.87K","-0.18%"
"02-03-2026","21,740.00","21,800.00","21,980.00","21,575.00","1.16K","-2.60%"
"27-02-2026","22,320.00","22,200.00","22,385.00","22,025.00","0.72K","0.45%"
"26-02-2026","22,220.00","22,535.00","22,645.00","22,180.00","0.72K","-1.77%"
"25-02-2026","22,620.00","22,610.00","22,880.00","22,520.00","0.40K","-1.14%"
"24-02-2026","22,880.00","22,755.00","23,105.00","22,605.00","0.53K","0.00%"
"23-02-2026","22,880.00","23,105.00","23,105.00","22,660.00","0.30K","-1.61%"
"20-02-2026","23,255.00","23,125.00","23,310.00","23,005.00","0.41K","1.20%"
"19-02-2026","22,980.00","23,100.00","23,170.00","22,830.00","0.41K","-0.30%"
"18-02-2026","23,050.00","22,700.00","23,250.00","22,655.00","0.70K","2.56%"
"17-02-2026","22,475.00","22,365.00","22,630.00","22,025.00","0.56K","0.25%"
"16-02-2026","22,420.00","22,560.00","22,855.00","22,305.00","0.67K","-2.50%"
"13-02-2026","22,995.00","23,080.00","23,245.00","22,855.00","0.31K","-0.33%"
"12-02-2026","23,070.00","23,185.00","23,195.00","22,800.00","0.64K","-0.19%"
"11-02-2026","23,115.00","23,580.00","23,580.00","23,030.00","0.65K","-2.32%"
"10-02-2026","23,665.00","23,650.00","23,870.00","23,450.00","0.35K","-0.19%"
"09-02-2026","23,710.00","23,905.00","23,905.00","23,305.00","0.48K","-1.04%"
"06-02-2026","23,960.00","24,105.00","24,340.00","23,840.00","0.53K","-0.31%"
"05-02-2026","24,035.00","23,890.00","24,095.00","23,795.00","0.44K","0.21%"
"04-02-2026","23,985.00","24,160.00","24,160.00","23,880.00","0.22K","-0.44%"
"03-02-2026","24,090.00","24,300.00","24,400.00","23,995.00","0.20K","-0.02%"
"02-02-2026","24,095.00","23,695.00","24,125.00","23,695.00","0.20K","1.54%"
"01-02-2026","23,730.00","23,670.00","23,895.00","23,650.00","0.07K","-0.17%"
"30-01-2026","23,770.00","24,450.00","24,670.00","23,610.00","0.34K","-2.52%"
"29-01-2026","24,385.00","23,910.00","24,950.00","23,910.00","0.47K","1.48%"
"28-01-2026","24,030.00","24,100.00","24,355.00","24,000.00","0.15K","-0.64%"
"27-01-2026","24,185.00","24,440.00","24,610.00","23,915.00","0.28K","-0.86%"
"23-01-2026","24,395.00","25,300.00","25,300.00","24,360.00","0.29K","-1.87%"
"22-01-2026","24,860.00","24,400.00","25,190.00","24,400.00","0.53K","-0.92%"
"21-01-2026","25,090.00","24,355.00","25,200.00","24,275.00","0.26K","3.17%"
"20-01-2026","24,320.00","24,460.00","24,780.00","24,140.00","1.36K","-1.10%"
"19-01-2026","24,590.00","23,740.00","24,775.00","23,740.00","3.23K","4.48%"
"16-01-2026","23,535.00","23,680.00","23,845.00","23,450.00","1.55K","-0.70%"
"14-01-2026","23,700.00","23,680.00","23,800.00","23,595.00","1.37K","0.06%"
"13-01-2026","23,685.00","23,885.00","23,985.00","23,500.00","1.85K","-0.32%"
"12-01-2026","23,760.00","23,140.00","23,900.00","23,100.00","2.56K","3.37%"
"09-01-2026","22,985.00","22,565.00","23,050.00","22,500.00","1.66K","1.37%"
"08-01-2026","22,675.00","22,960.00","23,000.00","22,500.00","1.49K","-0.92%"
"07-01-2026","22,885.00","23,125.00","23,400.00","22,810.00","1.58K","-1.97%"
"06-01-2026","23,345.00","24,015.00","24,175.00","23,260.00","2.23K","-2.53%"
"05-01-2026","23,950.00","24,330.00","24,500.00","23,700.00","1.61K","-0.42%"
"02-01-2026","24,050.00","23,875.00","24,390.00","23,535.00","2.29K","2.12%"
"01-01-2026","23,550.00","23,450.00","23,600.00","23,230.00","1.07K","1.05%"
"31-12-2025","23,305.00","23,400.00","23,800.00","23,215.00","1.15K","-0.26%"
"30-12-2025","23,365.00","23,180.00","23,440.00","22,900.00","1.07K","1.17%"
"29-12-2025","23,095.00","23,750.00","23,780.00","23,030.00","1.18K","-0.77%"
"26-12-2025","23,275.00","22,420.00","23,440.00","22,420.00","1.70K","3.03%"
"24-12-2025","22,590.00","22,320.00","22,700.00","22,320.00","0.46K","-0.02%"
"23-12-2025","22,595.00","22,210.00","22,975.00","22,210.00","0.40K","-0.75%"
"22-12-2025","22,765.00","21,655.00","22,850.00","21,655.00","0.85K","7.64%"
"19-12-2025","21,150.00","21,100.00","21,250.00","20,960.00","1.05K","0.07%"
"18-12-2025","21,135.00","21,325.00","21,350.00","21,100.00","0.29K","-0.26%"
"17-12-2025","21,190.00","21,000.00","21,400.00","21,000.00","0.96K","0.74%"
"16-12-2025","21,035.00","20,840.00","21,270.00","20,715.00","1.46K","0.86%"
"15-12-2025","20,855.00","21,195.00","21,195.00","20,800.00","0.87K","-1.23%"
"12-12-2025","21,115.00","21,010.00","21,155.00","20,980.00","0.82K","0.09%"
"11-12-2025","21,095.00","21,395.00","21,420.00","21,050.00","1.02K","-1.01%"
"10-12-2025","21,310.00","21,140.00","21,345.00","20,920.00","0.85K","1.52%"
"09-12-2025","20,990.00","20,885.00","21,020.00","20,655.00","0.88K","0.17%"
"08-12-2025","20,955.00","21,555.00","21,555.00","20,870.00","1.43K","-3.21%"
"05-12-2025","21,650.00","21,835.00","21,835.00","21,620.00","0.35K","-0.64%"
"04-12-2025","21,790.00","21,900.00","22,000.00","21,590.00","0.64K","-0.25%"
"03-12-2025","21,845.00","22,050.00","22,130.00","21,800.00","0.68K","-1.04%"
"02-12-2025","22,075.00","21,905.00","22,200.00","21,900.00","0.73K","0.07%"
"01-12-2025","22,060.00","22,260.00","22,435.00","21,970.00","0.94K","-1.98%"
"28-11-2025","22,505.00","22,300.00","22,575.00","22,210.00","0.32K","0.45%"
"27-11-2025","22,405.00","21,915.00","22,605.00","21,700.00","0.90K","3.06%"
"26-11-2025","21,740.00","21,455.00","21,950.00","21,455.00","0.40K","0.76%"
"25-11-2025","21,575.00","21,935.00","21,935.00","21,550.00","0.48K","-1.73%"
"24-11-2025","21,955.00","21,845.00","22,000.00","21,720.00","0.14K","0.73%"
"21-11-2025","21,795.00","21,500.00","21,900.00","21,500.00","0.19K","1.63%"
"20-11-2025","21,445.00","21,540.00","21,870.00","21,350.00","0.73K","-0.16%"
"19-11-2025","21,480.00","21,020.00","21,575.00","20,905.00","0.93K","1.42%"
"18-11-2025","21,180.00","21,585.00","21,920.00","21,050.00","0.95K","-0.89%"
"17-11-2025","21,370.00","20,770.00","21,520.00","20,770.00","2.82K","3.26%"
"14-11-2025","20,695.00","20,640.00","20,800.00","20,550.00","1.02K","0.41%"
"13-11-2025","20,610.00","20,585.00","20,675.00","20,520.00","0.49K","0.12%"
"12-11-2025","20,585.00","20,380.00","20,715.00","20,360.00","1.33K","1.35%"
"11-11-2025","20,310.00","20,195.00","20,395.00","20,195.00","0.70K","0.74%"
"10-11-2025","20,160.00","20,190.00","20,285.00","20,065.00","0.90K","-0.47%"
"07-11-2025","20,255.00","20,520.00","20,520.00","20,240.00","0.69K","-1.20%"
"06-11-2025","20,500.00","20,455.00","20,640.00","20,440.00","0.61K","0.24%"
"04-11-2025","20,450.00","20,600.00","20,840.00","20,380.00","0.67K","-1.09%"
"03-11-2025","20,675.00","20,700.00","20,780.00","20,350.00","0.60K","1.08%"
"31-10-2025","20,455.00","20,515.00","20,610.00","20,320.00","0.38K","0.47%"
"30-10-2025","20,360.00","20,175.00","20,500.00","20,100.00","0.64K","0.79%"
"29-10-2025","20,200.00","20,555.00","20,615.00","20,150.00","0.55K","-2.01%"
"28-10-2025","20,615.00","21,000.00","21,000.00","20,210.00","0.51K","0.56%"
"27-10-2025","20,500.00","19,955.00","20,580.00","19,910.00","0.44K","3.59%"
"24-10-2025","19,790.00","19,845.00","19,870.00","19,750.00","0.11K","0.35%"
"23-10-2025","19,720.00","19,700.00","20,160.00","19,630.00","0.42K","0.48%"
"21-10-2025","19,625.00","19,625.00","19,690.00","19,600.00","0.02K","1.87%"
"20-10-2025","19,265.00","19,100.00","19,395.00","19,100.00","0.21K","0.21%"
"17-10-2025","19,225.00","19,155.00","19,265.00","19,125.00","0.17K","0.37%"
"16-10-2025","19,155.00","19,230.00","19,305.00","19,025.00","0.56K","0.13%"
"15-10-2025","19,130.00","19,180.00","19,235.00","19,000.00","1.22K","0.00%"
"14-10-2025","19,130.00","19,200.00","19,340.00","19,100.00","0.92K","0.03%"
"13-10-2025","19,125.00","19,090.00","19,175.00","19,045.00","0.84K","-0.23%"
"10-10-2025","19,170.00","19,310.00","19,310.00","19,135.00","0.84K","-0.57%"
"09-10-2025","19,280.00","19,310.00","19,310.00","19,155.00","0.59K","-0.28%"
"08-10-2025","19,335.00","19,390.00","19,450.00","19,165.00","0.89K","0.52%"
"07-10-2025","19,235.00","19,260.00","19,300.00","19,140.00","0.64K","0.21%"
"06-10-2025","19,195.00","19,000.00","19,260.00","19,000.00","0.48K","0.03%"
"03-10-2025","19,190.00","19,220.00","19,240.00","19,110.00","0.17K","0.05%"
"01-10-2025","19,180.00","19,120.00","19,295.00","19,050.00","0.34K","0.63%"
"30-09-2025","19,060.00","19,145.00","19,150.00","19,000.00","0.33K","-0.81%"
"29-09-2025","19,215.00","19,250.00","19,250.00","19,140.00","0.13K","-0.62%"
"26-09-2025","19,335.00","19,520.00","19,520.00","19,300.00","0.25K","-1.07%"
"25-09-2025","19,545.00","19,580.00","19,585.00","19,520.00","0.05K","-0.28%"
"24-09-2025","19,600.00","19,750.00","19,750.00","19,515.00","0.10K","0.03%"
"23-09-2025","19,595.00","19,675.00","19,700.00","19,550.00","0.08K","-1.14%"
"22-09-2025","19,820.00","19,940.00","19,940.00","19,725.00","0.32K","1.41%"
"19-09-2025","19,545.00","19,475.00","19,640.00","19,475.00","0.24K","0.33%"
"18-09-2025","19,480.00","19,550.00","19,630.00","19,325.00","0.75K","0.00%"
"17-09-2025","19,480.00","19,600.00","19,680.00","19,450.00","1.19K","-0.54%"
"16-09-2025","19,585.00","19,550.00","19,650.00","19,445.00","1.25K","-0.05%"
"15-09-2025","19,595.00","19,450.00","19,650.00","19,350.00","0.86K","0.88%"
"12-09-2025","19,425.00","19,310.00","19,490.00","19,235.00","0.78K","0.39%"
"11-09-2025","19,350.00","19,490.00","19,490.00","19,280.00","1.07K","-1.17%"
"10-09-2025","19,580.00","19,625.00","19,760.00","19,555.00","0.78K","-0.74%"
"09-09-2025","19,725.00","19,665.00","19,750.00","19,600.00","1.07K","0.66%"
"08-09-2025","19,595.00","19,685.00","19,835.00","19,475.00","0.52K","-0.46%"
"05-09-2025","19,685.00","19,700.00","19,820.00","19,530.00","0.28K","-0.28%"
"04-09-2025","19,740.00","19,495.00","19,765.00","19,490.00","0.61K","1.41%"
"03-09-2025","19,465.00","19,420.00","19,480.00","19,410.00","0.24K","0.03%"
"02-09-2025","19,460.00","19,425.00","19,505.00","19,420.00","0.32K","-0.31%"
"01-09-2025","19,520.00","19,600.00","19,675.00","19,465.00","0.31K","0.31%"
"29-08-2025","19,460.00","19,500.00","19,500.00","19,430.00","0.14K","-0.21%"
"28-08-2025","19,500.00","19,730.00","19,740.00","19,450.00","0.33K","-1.12%"
"26-08-2025","19,720.00","19,760.00","19,980.00","19,685.00","0.18K","-0.85%"
"25-08-2025","19,890.00","19,980.00","20,175.00","19,780.00","0.57K","-0.23%"
"22-08-2025","19,935.00","19,665.00","20,075.00","19,665.00","0.29K","1.55%"
"21-08-2025","19,630.00","19,670.00","19,670.00","19,575.00","0.08K","1.11%"
"20-08-2025","19,415.00","19,335.00","19,540.00","19,335.00","0.59K","0.23%"
"19-08-2025","19,370.00","19,350.00","19,450.00","19,210.00","0.78K","0.70%"
"18-08-2025","19,235.00","19,055.00","19,600.00","19,020.00","1.60K","1.13%"
"14-08-2025","19,020.00","19,120.00","19,120.00","18,955.00","1.19K","-0.55%"
"13-08-2025","19,125.00","19,105.00","19,140.00","19,060.00","0.77K","0.13%"
"12-08-2025","19,100.00","19,040.00","19,145.00","19,010.00","0.87K","-0.03%"
"11-08-2025","19,105.00","19,000.00","19,120.00","18,920.00","0.77K","0.55%"
"08-08-2025","19,000.00","19,005.00","19,150.00","18,960.00","2.03K","-0.58%"
"07-08-2025","19,110.00","19,045.00","19,190.00","19,045.00","0.83K","0.21%"
"06-08-2025","19,070.00","19,340.00","19,340.00","19,000.00","0.83K","-1.57%"
"05-08-2025","19,375.00","19,320.00","19,395.00","19,300.00","0.37K","0.10%"
"04-08-2025","19,355.00","19,380.00","19,465.00","19,340.00","0.74K","0.36%"
"01-08-2025","19,285.00","19,150.00","19,350.00","19,080.00","0.52K","0.81%"
"31-07-2025","19,130.00","19,490.00","19,725.00","19,050.00","0.58K","-0.08%"
"30-07-2025","19,145.00","19,080.00","19,225.00","19,070.00","0.25K","0.92%"
"29-07-2025","18,970.00","18,825.00","19,060.00","18,825.00","0.41K","0.61%"
"28-07-2025","18,855.00","18,605.00","18,930.00","18,605.00","0.47K","-0.66%"
"25-07-2025","18,980.00","19,280.00","19,330.00","18,950.00","0.52K","-1.76%"
"24-07-2025","19,320.00","19,210.00","19,370.00","19,205.00","0.15K","0.03%"
"23-07-2025","19,315.00","19,400.00","19,450.00","19,100.00","0.20K","-0.82%"
"22-07-2025","19,475.00","19,480.00","19,550.00","19,440.00","0.11K","-0.03%"
"21-07-2025","19,480.00","19,825.00","19,855.00","19,265.00","0.14K","-0.43%"
"18-07-2025","19,565.00","19,520.00","19,640.00","19,470.00","0.49K","0.10%"
"17-07-2025","19,545.00","19,420.00","19,675.00","19,330.00","0.62K","0.59%"
"16-07-2025","19,430.00","19,530.00","19,630.00","19,380.00","2.94K","-0.79%"
"15-07-2025","19,585.00","19,675.00","19,675.00","19,530.00","1.38K","-0.08%"
"14-07-2025","19,600.00","19,640.00","19,835.00","19,515.00","1.27K","-0.51%"
"11-07-2025","19,700.00","20,150.00","20,150.00","19,650.00","1.37K","-1.94%"
"10-07-2025","20,090.00","19,895.00","20,180.00","19,860.00","2.18K","1.23%"
"09-07-2025","19,845.00","19,790.00","19,895.00","19,710.00","0.84K","0.48%"
"08-07-2025","19,750.00","19,520.00","19,830.00","19,520.00","0.98K","0.20%"
"07-07-2025","19,710.00","19,700.00","20,030.00","19,665.00","1.14K","-0.95%"
"04-07-2025","19,900.00","20,120.00","20,220.00","19,760.00","0.95K","-1.17%"
"03-07-2025","20,135.00","20,220.00","20,340.00","20,040.00","0.81K","-0.12%"
"02-07-2025","20,160.00","20,240.00","20,350.00","20,090.00","0.69K","-1.27%"
"01-07-2025","20,420.00","20,140.00","20,500.00","20,000.00","0.89K","0.81%"
"30-06-2025","20,255.00","20,525.00","20,615.00","20,085.00","1.70K","0.10%"
"27-06-2025","20,235.00","20,130.00","20,270.00","20,060.00","0.67K","1.20%"
"26-06-2025","19,995.00","19,880.00","20,075.00","19,625.00","0.48K","1.16%"
"25-06-2025","19,765.00","19,445.00","19,880.00","19,445.00","0.85K","1.78%"
"24-06-2025","19,420.00","19,460.00","19,570.00","19,400.00","0.29K","0.34%"
"23-06-2025","19,355.00","19,070.00","19,505.00","19,040.00","0.15K","1.71%"
"20-06-2025","19,030.00","19,155.00","19,155.00","18,930.00","1.04K","-1.09%"
"19-06-2025","19,240.00","19,350.00","19,350.00","19,165.00","0.43K","-0.29%"
"18-06-2025","19,295.00","19,360.00","19,520.00","19,250.00","1.67K","-0.03%"
"17-06-2025","19,300.00","19,205.00","19,350.00","19,195.00","1.19K","0.31%"
"16-06-2025","19,240.00","19,510.00","19,625.00","19,150.00","1.83K","-2.01%"
"13-06-2025","19,635.00","19,920.00","19,920.00","19,590.00","1.31K","-1.31%"
"12-06-2025","19,895.00","19,930.00","19,975.00","19,865.00","1.07K","0.43%"
"11-06-2025","19,810.00","19,625.00","19,865.00","19,615.00","1.60K","-0.08%"
"10-06-2025","19,825.00","20,320.00","20,390.00","19,715.00","2.17K","-2.05%"
"09-06-2025","20,240.00","20,225.00","20,380.00","20,100.00","2.03K","1.12%"
"06-06-2025","20,015.00","19,940.00","20,250.00","19,940.00","1.31K","0.40%"
"05-06-2025","19,935.00","20,045.00","20,085.00","19,900.00","1.04K","-0.75%"
"04-06-2025","20,085.00","20,420.00","20,420.00","19,970.00","1.76K","-1.66%"
"03-06-2025","20,425.00","20,035.00","20,700.00","20,010.00","0.81K","-0.85%"
"02-06-2025","20,600.00","21,100.00","21,100.00","20,460.00","1.24K","-2.78%"
"30-05-2025","21,190.00","20,900.00","21,235.00","20,750.00","0.80K","1.58%"
"29-05-2025","20,860.00","20,880.00","20,905.00","20,770.00","0.37K","0.43%"
"28-05-2025","20,770.00","20,785.00","20,885.00","20,730.00","0.43K","-0.31%"
"27-05-2025","20,835.00","20,875.00","20,880.00","20,720.00","0.66K","-0.26%"
"26-05-2025","20,890.00","21,260.00","21,260.00","20,800.00","0.55K","-1.74%"
"23-05-2025","21,260.00","21,000.00","21,300.00","20,995.00","0.38K","1.41%"
"22-05-2025","20,965.00","21,005.00","21,050.00","20,855.00","0.16K","-0.29%"
"21-05-2025","21,025.00","21,400.00","21,430.00","20,975.00","0.44K","-1.11%"
"20-05-2025","21,260.00","21,250.00","21,385.00","21,200.00","0.72K","0.09%"
"19-05-2025","21,240.00","21,900.00","21,900.00","21,115.00","0.86K","-1.03%"
"16-05-2025","21,460.00","21,730.00","21,830.00","21,400.00","1.75K","-1.69%"
"15-05-2025","21,830.00","21,760.00","21,900.00","21,640.00","1.04K","-0.16%"
"14-05-2025","21,865.00","21,950.00","22,030.00","21,760.00","1.19K","-0.41%"
"13-05-2025","21,955.00","22,250.00","22,340.00","21,865.00","1.38K","-1.08%"
"12-05-2025","22,195.00","21,700.00","22,290.00","21,695.00","2.09K","4.18%"
"09-05-2025","21,305.00","21,265.00","21,400.00","20,970.00","2.20K","-0.75%"
"08-05-2025","21,465.00","21,750.00","21,970.00","21,360.00","1.56K","-1.15%"
"07-05-2025","21,715.00","21,610.00","21,845.00","20,885.00","1.24K","-0.18%"
"06-05-2025","21,755.00","22,205.00","22,340.00","21,620.00","1.51K","-2.53%"
"05-05-2025","22,320.00","22,510.00","22,700.00","22,280.00","1.76K","-0.87%"
"02-05-2025","22,515.00","22,380.00","22,650.00","22,180.00","1.25K","1.35%"
"30-04-2025","22,215.00","22,105.00","22,300.00","21,800.00","0.92K","0.38%"
"29-04-2025","22,130.00","22,560.00","22,605.00","22,065.00","1.10K","-1.78%"
"28-04-2025","22,530.00","22,630.00","23,000.00","22,475.00","1.73K","-1.01%"
"25-04-2025","22,760.00","23,000.00","23,050.00","22,700.00","0.65K","-1.94%"
"24-04-2025","23,210.00","23,455.00","23,480.00","22,795.00","0.83K","-1.04%"
"23-04-2025","23,455.00","23,400.00","23,510.00","23,155.00","0.90K","-0.28%"
"22-04-2025","23,520.00","24,150.00","24,225.00","23,375.00","1.05K","-2.99%"
"21-04-2025","24,245.00","24,220.00","24,510.00","24,020.00","0.55K","0.75%"
"17-04-2025","24,065.00","24,135.00","24,325.00","23,815.00","1.73K","-0.33%"
"16-04-2025","24,145.00","24,400.00","24,400.00","24,050.00","1.62K","-1.89%"
"15-04-2025","24,610.00","24,650.00","24,835.00","24,415.00","1.94K","0.86%"
"11-04-2025","24,400.00","24,200.00","24,695.00","24,015.00","1.98K","0.45%"
"09-04-2025","24,290.00","24,725.00","24,725.00","23,935.00","2.52K","-1.66%"
"08-04-2025","24,700.00","24,600.00","25,200.00","24,265.00","3.22K","-0.36%"
"07-04-2025","24,790.00","23,750.00","25,015.00","23,750.00","2.96K","5.04%"
"04-04-2025","23,600.00","23,280.00","23,690.00","23,115.00","2.41K","0.94%"
"03-04-2025","23,380.00","23,440.00","23,845.00","23,240.00","2.20K","0.82%"
"02-04-2025","23,190.00","22,355.00","23,315.00","22,355.00","1.66K","3.43%"
"01-04-2025","22,420.00","22,515.00","22,605.00","22,325.00","0.69K","-1.41%"
"28-03-2025","22,740.00","22,880.00","22,935.00","22,630.00","0.60K","-0.22%"
"27-03-2025","22,790.00","22,570.00","22,905.00","22,570.00","0.70K","-0.07%"
"26-03-2025","22,805.00","22,600.00","23,005.00","22,535.00","1.47K","0.93%"
"25-03-2025","22,595.00","22,390.00","22,635.00","22,270.00","0.91K","1.16%"
"24-03-2025","22,335.00","21,980.00","22,355.00","21,880.00","0.92K","0.68%"
"21-03-2025","22,185.00","21,990.00","22,400.00","21,990.00","0.39K","2.31%"
"20-03-2025","21,685.00","21,480.00","21,750.00","21,450.00","1.16K","1.10%"
"19-03-2025","21,450.00","21,425.00","21,580.00","21,315.00","0.98K","-0.46%"
"18-03-2025","21,550.00","21,500.00","21,700.00","21,200.00","2.12K","0.49%"
"17-03-2025","21,445.00","20,955.00","21,540.00","20,740.00","1.49K","2.95%"
"13-03-2025","20,830.00","20,935.00","21,000.00","20,750.00","0.90K","0.24%"
"12-03-2025","20,780.00","21,230.00","21,280.00","20,725.00","1.45K","-1.02%"
"11-03-2025","20,995.00","20,650.00","21,070.00","20,620.00","0.68K","1.87%"
"10-03-2025","20,610.00","20,760.00","20,770.00","20,560.00","0.72K","-1.22%"
"07-03-2025","20,865.00","20,920.00","20,950.00","20,800.00","0.43K","-0.50%"
"06-03-2025","20,970.00","20,800.00","20,995.00","20,750.00","0.40K","0.02%"
"05-03-2025","20,965.00","20,900.00","21,065.00","20,750.00","0.71K","0.31%"
"04-03-2025","20,900.00","20,745.00","20,980.00","20,600.00","0.80K","0.92%"
"03-03-2025","20,710.00","20,770.00","20,900.00","20,620.00","0.48K","-1.52%"
"28-02-2025","21,030.00","20,860.00","21,085.00","20,855.00","0.43K","1.11%"
"27-02-2025","20,800.00","20,495.00","20,845.00","20,495.00","0.35K","1.96%"
"25-02-2025","20,400.00","20,075.00","20,750.00","20,000.00","0.54K","0.82%"
"24-02-2025","20,235.00","20,600.00","20,600.00","20,200.00","0.35K","-1.89%"
"21-02-2025","20,625.00","20,790.00","20,890.00","20,525.00","0.22K","-0.34%"
"20-02-2025","20,695.00","20,550.00","20,795.00","20,370.00","0.44K","0.17%"
"19-02-2025","20,660.00","20,925.00","20,945.00","20,620.00","0.47K","-2.13%"
"18-02-2025","21,110.00","21,400.00","21,465.00","20,835.00","0.56K","-1.47%"
"17-02-2025","21,425.00","20,785.00","21,450.00","20,785.00","0.94K","3.88%"
"14-02-2025","20,625.00","20,350.00","20,740.00","20,350.00","0.36K","1.53%"
"13-02-2025","20,315.00","20,195.00","20,400.00","20,195.00","0.15K","0.35%"
"12-02-2025","20,245.00","20,580.00","20,650.00","20,175.00","0.38K","-0.15%"
"11-02-2025","20,275.00","19,800.00","20,380.00","19,645.00","0.67K","2.37%"
"10-02-2025","19,805.00","19,825.00","20,155.00","19,725.00","0.33K","-0.28%"
"07-02-2025","19,860.00","20,305.00","20,305.00","19,805.00","0.53K","-2.29%"
"06-02-2025","20,325.00","20,320.00","20,525.00","20,275.00","0.20K","-0.39%"
"05-02-2025","20,405.00","20,300.00","20,470.00","20,225.00","0.37K","0.12%"
"04-02-2025","20,380.00","20,550.00","20,800.00","20,335.00","0.28K","-0.49%"
"03-02-2025","20,480.00","20,350.00","20,755.00","20,160.00","0.58K","0.05%"
"01-02-2025","20,470.00","20,705.00","20,820.00","20,365.00","0.30K","-1.33%"
"31-01-2025","20,745.00","21,200.00","21,205.00","20,655.00","0.45K","-2.79%"
"30-01-2025","21,340.00","21,345.00","21,400.00","21,290.00","0.08K","0.31%"
"29-01-2025","21,275.00","21,215.00","21,295.00","21,185.00","0.08K","-0.16%"
"28-01-2025","21,310.00","21,400.00","21,435.00","21,300.00","0.26K","-0.02%"
"27-01-2025","21,315.00","21,700.00","21,700.00","21,175.00","0.40K","-2.76%"
"24-01-2025","21,920.00","22,000.00","22,035.00","21,850.00","0.03K","-0.84%"
"23-01-2025","22,105.00","22,140.00","22,155.00","21,900.00","0.09K","-0.34%"
"22-01-2025","22,180.00","22,250.00","22,250.00","22,100.00","0.03K","-0.07%"
"21-01-2025","22,195.00","22,030.00","22,250.00","22,030.00","0.08K","-0.43%"
"20-01-2025","22,290.00","22,230.00","22,330.00","22,040.00","0.37K","0.29%"
"17-01-2025","22,225.00","22,630.00","22,650.00","22,130.00","0.33K","-0.58%"
"16-01-2025","22,355.00","22,700.00","22,720.00","22,220.00","0.53K","-1.19%"
"15-01-2025","22,625.00","22,600.00","22,700.00","22,400.00","0.29K","-0.31%"
"14-01-2025","22,695.00","22,510.00","22,750.00","22,400.00","0.63K","0.71%"
