"Date","Price","Open","High","Low","Vol.","Change %"
"18-03-2026","22,865.00","22,660.00","23,030.00","22,490.00","0.06K","3.25%"
"17-03-2026","22,145.00","22,190.00","22,190.00","22,000.00","0.02K","1.58%"
"16-03-2026","21,800.00","21,800.00","21,800.00","21,800.00","0.02K","-1.54%"
"13-03-2026","22,140.00","22,140.00","22,140.00","22,140.00","","-0.72%"
"12-03-2026","22,300.00","22,300.00","22,300.00","22,300.00","","-0.65%"
"11-03-2026","22,445.00","22,445.00","22,445.00","22,445.00","","-0.44%"
"10-03-2026","22,545.00","22,545.00","22,545.00","22,545.00","","3.42%"
"09-03-2026","21,800.00","21,800.00","21,800.00","21,800.00","0.02K","-1.29%"
"06-03-2026","22,085.00","22,085.00","22,085.00","22,085.00","","-1.38%"
"05-03-2026","22,395.00","22,395.00","22,395.00","22,395.00","","2.14%"
"04-03-2026","21,925.00","21,925.00","21,925.00","21,925.00","","-0.05%"
"02-03-2026","21,935.00","21,935.00","21,935.00","21,935.00","","-2.42%"
"27-02-2026","22,480.00","22,480.00","22,480.00","22,480.00","","0.83%"
"26-02-2026","22,295.00","22,465.00","22,465.00","22,215.00","0.09K","-0.47%"
"25-02-2026","22,400.00","22,400.00","22,400.00","22,400.00","0.02K","-1.60%"
"24-02-2026","22,765.00","22,600.00","22,900.00","22,600.00","0.03K","-1.24%"
"23-02-2026","23,050.00","23,050.00","23,050.00","23,050.00","0.00K","-1.71%"
"20-02-2026","23,450.00","23,450.00","23,450.00","23,450.00","","1.58%"
"19-02-2026","23,085.00","23,085.00","23,085.00","23,085.00","","-0.32%"
"18-02-2026","23,160.00","23,420.00","23,420.00","23,000.00","0.03K","2.46%"
"17-02-2026","22,605.00","22,605.00","22,605.00","22,605.00","","0.09%"
"16-02-2026","22,585.00","22,585.00","22,585.00","22,585.00","","-2.42%"
"13-02-2026","23,145.00","23,145.00","23,145.00","23,145.00","","-0.17%"
"12-02-2026","23,185.00","23,185.00","23,185.00","23,185.00","","-0.22%"
"11-02-2026","23,235.00","23,235.00","23,235.00","23,235.00","","-1.13%"
"10-02-2026","23,500.00","23,500.00","23,500.00","23,500.00","0.02K","-1.67%"
"09-02-2026","23,900.00","23,900.00","23,900.00","23,900.00","","-1.26%"
"06-02-2026","24,205.00","24,205.00","24,205.00","24,205.00","","-0.23%"
"05-02-2026","24,260.00","24,260.00","24,260.00","24,260.00","","0.12%"
"04-02-2026","24,230.00","24,230.00","24,230.00","24,230.00","","-0.21%"
"03-02-2026","24,280.00","24,280.00","24,280.00","24,280.00","","-0.16%"
"02-02-2026","24,320.00","24,320.00","24,320.00","24,320.00","","1.40%"
"01-02-2026","23,985.00","23,985.00","23,985.00","23,985.00","","0.06%"
"30-01-2026","23,970.00","23,970.00","23,970.00","23,970.00","","-2.14%"
"29-01-2026","24,495.00","24,495.00","24,495.00","24,495.00","","1.24%"
"28-01-2026","24,195.00","24,195.00","24,195.00","24,195.00","","-0.64%"
"27-01-2026","24,350.00","24,350.00","24,350.00","24,350.00","","-0.75%"
"23-01-2026","24,535.00","24,535.00","24,535.00","24,535.00","","-3.02%"
"22-01-2026","25,300.00","25,300.00","25,300.00","25,300.00","0.00K","-0.71%"
"21-01-2026","25,480.00","25,480.00","25,480.00","25,480.00","0.00K","4.38%"
"20-01-2026","24,410.00","24,680.00","24,740.00","24,325.00","0.15K","-1.25%"
"19-01-2026","24,720.00","24,200.00","24,930.00","24,010.00","0.23K","5.04%"
"16-01-2026","23,535.00","23,535.00","23,535.00","23,535.00","","-1.01%"
"14-01-2026","23,775.00","23,800.00","23,800.00","23,750.00","0.01K","-0.11%"
"13-01-2026","23,800.00","24,000.00","24,000.00","23,750.00","0.05K","0.46%"
"12-01-2026","23,690.00","23,600.00","23,900.00","23,600.00","0.03K","3.00%"
"09-01-2026","23,000.00","22,950.00","23,050.00","22,950.00","0.02K","0.15%"
"08-01-2026","22,965.00","23,045.00","23,130.00","22,600.00","0.02K","-4.33%"
"07-01-2026","24,005.00","24,005.00","24,005.00","24,005.00","","0.04%"
"06-01-2026","23,995.00","24,250.00","24,250.00","23,850.00","0.07K","0.46%"
"05-01-2026","23,885.00","24,100.00","24,100.00","23,850.00","0.02K","-1.79%"
"02-01-2026","24,320.00","23,990.00","24,590.00","23,990.00","0.04K","3.89%"
"01-01-2026","23,410.00","23,410.00","23,410.00","23,410.00","0.04K","-2.80%"
"31-12-2025","24,085.00","24,085.00","24,085.00","24,085.00","0.01K","3.99%"
"30-12-2025","23,160.00","23,005.00","23,440.00","22,990.00","0.04K","-2.03%"
"29-12-2025","23,640.00","24,100.00","24,100.00","23,180.00","0.01K","-2.09%"
"26-12-2025","24,145.00","24,145.00","24,145.00","24,145.00","","3.63%"
"24-12-2025","23,300.00","23,300.00","23,300.00","23,300.00","0.00K","-0.30%"
"23-12-2025","23,370.00","23,370.00","23,370.00","23,370.00","","0.41%"
"22-12-2025","23,275.00","23,265.00","23,275.00","23,265.00","0.02K","6.94%"
"19-12-2025","21,765.00","21,650.00","21,855.00","21,530.00","0.51K","-0.02%"
"18-12-2025","21,770.00","21,865.00","21,880.00","21,700.00","0.05K","0.02%"
"17-12-2025","21,765.00","21,860.00","21,900.00","21,600.00","0.15K","0.39%"
"16-12-2025","21,680.00","21,210.00","22,140.00","21,200.00","0.17K","1.07%"
"15-12-2025","21,450.00","21,500.00","21,500.00","21,405.00","0.03K","-0.23%"
"12-12-2025","21,500.00","21,450.00","21,650.00","21,450.00","0.07K","-0.32%"
"11-12-2025","21,570.00","21,760.00","21,760.00","21,520.00","0.06K","0.00%"
"10-12-2025","21,570.00","21,395.00","21,850.00","21,395.00","0.07K","2.23%"
"09-12-2025","21,100.00","21,200.00","21,200.00","21,050.00","0.12K","0.55%"
"08-12-2025","20,985.00","21,960.00","21,960.00","20,900.00","0.25K","-4.44%"
"05-12-2025","21,960.00","22,050.00","22,050.00","21,800.00","0.01K","-0.99%"
"04-12-2025","22,180.00","22,300.00","22,300.00","22,150.00","0.02K","-0.34%"
"03-12-2025","22,255.00","22,300.00","22,300.00","22,200.00","0.05K","-2.07%"
"02-12-2025","22,725.00","22,725.00","22,725.00","22,725.00","0.03K","-3.97%"
"01-12-2025","23,665.00","23,665.00","23,665.00","23,665.00","","0.00%"
"28-11-2025","23,665.00","23,525.00","23,840.00","23,525.00","0.01K","3.00%"
"27-11-2025","22,975.00","22,510.00","23,275.00","22,510.00","0.02K","4.62%"
"26-11-2025","21,960.00","21,960.00","21,960.00","21,960.00","","0.76%"
"25-11-2025","21,795.00","21,795.00","21,795.00","21,795.00","","-1.67%"
"24-11-2025","22,165.00","22,165.00","22,165.00","22,165.00","","-2.61%"
"21-11-2025","22,760.00","22,510.00","23,010.00","22,510.00","0.01K","5.25%"
"20-11-2025","21,625.00","21,750.00","21,920.00","21,500.00","0.11K","0.56%"
"19-11-2025","21,505.00","21,195.00","21,680.00","21,000.00","0.17K","0.89%"
"18-11-2025","21,315.00","21,660.00","21,725.00","21,120.00","0.28K","-0.68%"
"17-11-2025","21,460.00","20,650.00","21,650.00","20,620.00","0.27K","2.78%"
"14-11-2025","20,880.00","21,065.00","21,065.00","20,705.00","0.12K","-1.32%"
"13-11-2025","21,160.00","21,250.00","21,250.00","21,065.00","0.01K","1.41%"
"12-11-2025","20,865.00","20,705.00","20,900.00","20,705.00","0.04K","0.63%"
"11-11-2025","20,735.00","20,735.00","20,735.00","20,735.00","","0.83%"
"10-11-2025","20,565.00","20,565.00","20,565.00","20,565.00","","-0.19%"
"07-11-2025","20,605.00","20,605.00","20,605.00","20,605.00","","-1.25%"
"06-11-2025","20,865.00","20,865.00","20,865.00","20,865.00","","0.72%"
"04-11-2025","20,715.00","20,715.00","20,715.00","20,715.00","","-1.40%"
"03-11-2025","21,010.00","21,010.00","21,010.00","21,010.00","","1.33%"
"31-10-2025","20,735.00","20,735.00","20,735.00","20,735.00","","1.39%"
"30-10-2025","20,450.00","20,450.00","20,450.00","20,450.00","0.00K","-0.10%"
"29-10-2025","20,470.00","20,470.00","20,470.00","20,470.00","","-2.29%"
"28-10-2025","20,950.00","20,950.00","20,950.00","20,950.00","","0.41%"
"27-10-2025","20,865.00","20,865.00","20,865.00","20,865.00","0.01K","3.99%"
"24-10-2025","20,065.00","20,065.00","20,065.00","20,065.00","","0.60%"
"23-10-2025","19,945.00","19,945.00","19,945.00","19,945.00","","0.25%"
"21-10-2025","19,895.00","19,895.00","19,895.00","19,895.00","","0.99%"
"20-10-2025","19,700.00","19,700.00","19,700.00","19,700.00","0.03K","0.10%"
"17-10-2025","19,680.00","19,680.00","19,680.00","19,680.00","","0.72%"
"16-10-2025","19,540.00","19,540.00","19,540.00","19,540.00","","-0.53%"
"15-10-2025","19,645.00","19,645.00","19,645.00","19,645.00","","1.00%"
"14-10-2025","19,450.00","19,450.00","19,450.00","19,450.00","","0.05%"
"13-10-2025","19,440.00","19,440.00","19,440.00","19,440.00","","-0.05%"
"10-10-2025","19,450.00","19,450.00","19,450.00","19,450.00","","-0.46%"
"09-10-2025","19,540.00","19,540.00","19,540.00","19,540.00","","-0.26%"
"08-10-2025","19,590.00","19,590.00","19,590.00","19,590.00","","0.36%"
"07-10-2025","19,520.00","19,520.00","19,520.00","19,520.00","","0.39%"
"06-10-2025","19,445.00","19,445.00","19,445.00","19,445.00","","0.03%"
"03-10-2025","19,440.00","19,440.00","19,440.00","19,440.00","","0.13%"
"01-10-2025","19,415.00","19,415.00","19,415.00","19,415.00","","0.73%"
"30-09-2025","19,275.00","19,275.00","19,275.00","19,275.00","","-0.75%"
"29-09-2025","19,420.00","19,420.00","19,420.00","19,420.00","","-0.72%"
"26-09-2025","19,560.00","19,560.00","19,560.00","19,560.00","","-0.91%"
"25-09-2025","19,740.00","19,740.00","19,740.00","19,740.00","","-0.25%"
"24-09-2025","19,790.00","19,790.00","19,790.00","19,790.00","","0.05%"
"23-09-2025","19,780.00","19,780.00","19,780.00","19,780.00","","-1.64%"
"22-09-2025","20,110.00","20,110.00","20,110.00","20,110.00","","1.06%"
"19-09-2025","19,900.00","19,900.00","19,900.00","19,900.00","0.03K","1.38%"
"18-09-2025","19,630.00","19,630.00","19,630.00","19,630.00","0.00K","-0.76%"
"17-09-2025","19,780.00","19,780.00","19,780.00","19,780.00","","-0.85%"
"16-09-2025","19,950.00","19,950.00","19,950.00","19,950.00","","-1.21%"
"15-09-2025","20,195.00","20,490.00","20,490.00","19,900.00","0.01K","2.43%"
"12-09-2025","19,715.00","19,715.00","19,715.00","19,715.00","","0.33%"
"11-09-2025","19,650.00","19,650.00","19,650.00","19,650.00","","-1.45%"
"10-09-2025","19,940.00","19,940.00","19,940.00","19,940.00","","-0.62%"
"09-09-2025","20,065.00","20,065.00","20,065.00","20,065.00","","0.98%"
"08-09-2025","19,870.00","19,870.00","19,870.00","19,870.00","","-0.55%"
"05-09-2025","19,980.00","19,980.00","19,980.00","19,980.00","","-0.22%"
"04-09-2025","20,025.00","20,025.00","20,025.00","20,025.00","","1.65%"
"03-09-2025","19,700.00","19,700.00","19,700.00","19,700.00","","0.10%"
"02-09-2025","19,680.00","19,680.00","19,680.00","19,680.00","","-0.40%"
"01-09-2025","19,760.00","19,760.00","19,760.00","19,760.00","","0.46%"
"29-08-2025","19,670.00","19,670.00","19,670.00","19,670.00","","-0.05%"
"28-08-2025","19,680.00","19,680.00","19,680.00","19,680.00","","-1.48%"
"26-08-2025","19,975.00","19,975.00","19,975.00","19,975.00","","-0.60%"
"25-08-2025","20,095.00","20,095.00","20,095.00","20,095.00","","-0.35%"
"22-08-2025","20,165.00","20,165.00","20,165.00","20,165.00","","1.64%"
"21-08-2025","19,840.00","19,840.00","19,840.00","19,840.00","","1.07%"
"20-08-2025","19,630.00","19,595.00","19,700.00","19,585.00","0.06K","0.28%"
"19-08-2025","19,575.00","19,600.00","19,635.00","19,550.00","0.15K","0.69%"
"18-08-2025","19,440.00","19,450.00","19,535.00","19,300.00","0.16K","1.43%"
"14-08-2025","19,165.00","19,165.00","19,165.00","19,165.00","","0.87%"
"13-08-2025","19,000.00","18,630.00","19,185.00","18,630.00","0.02K","-1.35%"
"12-08-2025","19,260.00","19,260.00","19,260.00","19,260.00","","-0.08%"
"11-08-2025","19,275.00","19,275.00","19,275.00","19,275.00","","0.60%"
"08-08-2025","19,160.00","19,160.00","19,160.00","19,160.00","","-0.75%"
"07-08-2025","19,305.00","19,305.00","19,305.00","19,305.00","","0.29%"
"06-08-2025","19,250.00","19,250.00","19,250.00","19,250.00","0.00K","-1.48%"
"05-08-2025","19,540.00","19,540.00","19,540.00","19,540.00","","0.03%"
"04-08-2025","19,535.00","19,535.00","19,535.00","19,535.00","","0.39%"
"01-08-2025","19,460.00","19,460.00","19,460.00","19,460.00","","0.99%"
"31-07-2025","19,270.00","19,270.00","19,270.00","19,270.00","","-0.16%"
"30-07-2025","19,300.00","19,300.00","19,300.00","19,300.00","","0.89%"
"29-07-2025","19,130.00","19,130.00","19,130.00","19,130.00","","0.47%"
"28-07-2025","19,040.00","19,040.00","19,040.00","19,040.00","","-0.68%"
"25-07-2025","19,170.00","19,170.00","19,170.00","19,170.00","","-1.59%"
"24-07-2025","19,480.00","19,480.00","19,480.00","19,480.00","","-0.10%"
"23-07-2025","19,500.00","19,500.00","19,500.00","19,500.00","","-0.84%"
"22-07-2025","19,665.00","19,665.00","19,665.00","19,665.00","","0.13%"
"21-07-2025","19,640.00","19,640.00","19,640.00","19,640.00","","-0.36%"
"18-07-2025","19,710.00","19,720.00","19,745.00","19,675.00","0.02K","0.18%"
"17-07-2025","19,675.00","19,600.00","19,730.00","19,600.00","0.19K","-0.03%"
"16-07-2025","19,680.00","19,780.00","19,800.00","19,600.00","0.16K","-0.30%"
"15-07-2025","19,740.00","19,740.00","19,740.00","19,740.00","","0.00%"
"14-07-2025","19,740.00","19,740.00","19,740.00","19,740.00","","-0.33%"
"11-07-2025","19,805.00","19,805.00","19,805.00","19,805.00","","-2.68%"
"10-07-2025","20,350.00","20,350.00","20,350.00","20,350.00","0.01K","1.55%"
"09-07-2025","20,040.00","20,040.00","20,040.00","20,040.00","","0.48%"
"08-07-2025","19,945.00","19,945.00","19,945.00","19,945.00","","0.35%"
"07-07-2025","19,875.00","19,875.00","19,875.00","19,875.00","","-1.02%"
"04-07-2025","20,080.00","20,080.00","20,080.00","20,080.00","","-1.11%"
"03-07-2025","20,305.00","20,305.00","20,305.00","20,305.00","","-0.15%"
"02-07-2025","20,335.00","20,335.00","20,335.00","20,335.00","","-1.14%"
"01-07-2025","20,570.00","20,570.00","20,570.00","20,570.00","","0.05%"
"30-06-2025","20,560.00","20,560.00","20,560.00","20,560.00","0.01K","0.39%"
"27-06-2025","20,480.00","20,330.00","20,630.00","20,330.00","0.01K","1.71%"
"26-06-2025","20,135.00","20,135.00","20,135.00","20,135.00","","1.08%"
"25-06-2025","19,920.00","19,920.00","19,920.00","19,920.00","","1.66%"
"24-06-2025","19,595.00","19,595.00","19,595.00","19,595.00","","0.13%"
"23-06-2025","19,570.00","19,570.00","19,570.00","19,570.00","","1.93%"
"20-06-2025","19,200.00","19,215.00","19,250.00","19,125.00","0.21K","-1.21%"
"19-06-2025","19,435.00","19,445.00","19,445.00","19,410.00","0.03K","-0.61%"
"18-06-2025","19,555.00","19,540.00","19,600.00","19,470.00","0.07K","0.44%"
"17-06-2025","19,470.00","19,495.00","19,495.00","19,450.00","0.03K","0.26%"
"16-06-2025","19,420.00","19,400.00","19,465.00","19,350.00","0.03K","-2.22%"
"13-06-2025","19,860.00","19,905.00","19,905.00","19,800.00","0.10K","-1.19%"
"12-06-2025","20,100.00","20,100.00","20,100.00","20,100.00","0.00K","1.21%"
"11-06-2025","19,860.00","19,600.00","19,990.00","19,600.00","0.01K","-1.07%"
"10-06-2025","20,075.00","20,250.00","20,250.00","20,000.00","0.08K","-1.83%"
"09-06-2025","20,450.00","20,450.00","20,450.00","20,450.00","","1.29%"
"06-06-2025","20,190.00","20,190.00","20,190.00","20,190.00","","0.02%"
"05-06-2025","20,185.00","20,000.00","20,350.00","20,000.00","0.05K","-0.52%"
"04-06-2025","20,290.00","20,290.00","20,290.00","20,290.00","","-1.48%"
"03-06-2025","20,595.00","20,595.00","20,595.00","20,595.00","","-0.96%"
"02-06-2025","20,795.00","20,795.00","20,795.00","20,795.00","","-2.67%"
"30-05-2025","21,365.00","21,365.00","21,365.00","21,365.00","","1.54%"
"29-05-2025","21,040.00","21,040.00","21,040.00","21,040.00","","0.33%"
"28-05-2025","20,970.00","20,970.00","20,970.00","20,970.00","","-0.10%"
"27-05-2025","20,990.00","20,990.00","20,990.00","20,990.00","","-0.31%"
"26-05-2025","21,055.00","21,055.00","21,055.00","21,055.00","","-1.89%"
"23-05-2025","21,460.00","21,460.00","21,460.00","21,460.00","","1.32%"
"22-05-2025","21,180.00","21,180.00","21,180.00","21,180.00","","-0.24%"
"21-05-2025","21,230.00","21,230.00","21,230.00","21,230.00","","-1.39%"
"20-05-2025","21,530.00","21,500.00","21,565.00","21,400.00","0.07K","0.51%"
"19-05-2025","21,420.00","21,445.00","21,445.00","21,400.00","0.03K","-1.72%"
"16-05-2025","21,795.00","21,905.00","21,905.00","21,645.00","0.02K","-1.02%"
"15-05-2025","22,020.00","22,050.00","22,060.00","21,915.00","0.04K","-0.59%"
"14-05-2025","22,150.00","22,300.00","22,300.00","22,005.00","0.02K","-1.09%"
"13-05-2025","22,395.00","22,340.00","22,835.00","22,295.00","0.12K","0.70%"
"12-05-2025","22,240.00","22,335.00","22,365.00","22,100.00","0.13K","3.42%"
"09-05-2025","21,505.00","21,505.00","21,505.00","21,505.00","","-0.62%"
"08-05-2025","21,640.00","21,640.00","21,640.00","21,640.00","","-1.34%"
"07-05-2025","21,935.00","21,935.00","21,935.00","21,935.00","","-0.05%"
"06-05-2025","21,945.00","21,945.00","21,945.00","21,945.00","","-2.57%"
"05-05-2025","22,525.00","22,525.00","22,525.00","22,525.00","","-0.90%"
"02-05-2025","22,730.00","22,730.00","22,730.00","22,730.00","","1.41%"
"30-04-2025","22,415.00","22,415.00","22,415.00","22,415.00","","0.36%"
"29-04-2025","22,335.00","22,335.00","22,335.00","22,335.00","","-1.80%"
"28-04-2025","22,745.00","22,745.00","22,745.00","22,745.00","","-1.00%"
"25-04-2025","22,975.00","22,975.00","22,975.00","22,975.00","","-1.88%"
"24-04-2025","23,415.00","23,415.00","23,415.00","23,415.00","","-0.99%"
"23-04-2025","23,650.00","23,650.00","23,650.00","23,650.00","","-0.32%"
"22-04-2025","23,725.00","23,725.00","23,725.00","23,725.00","","-3.00%"
"21-04-2025","24,460.00","24,460.00","24,460.00","24,460.00","","0.74%"
"17-04-2025","24,280.00","24,475.00","24,535.00","24,045.00","0.19K","-0.55%"
"16-04-2025","24,415.00","24,480.00","24,525.00","24,300.00","0.11K","-1.75%"
"15-04-2025","24,850.00","25,080.00","25,080.00","24,840.00","0.17K","0.44%"
"11-04-2025","24,740.00","24,620.00","24,820.00","24,620.00","0.04K","0.92%"
"09-04-2025","24,515.00","24,730.00","24,730.00","24,260.00","0.06K","-1.70%"
"08-04-2025","24,940.00","24,610.00","25,445.00","24,610.00","0.06K","0.61%"
"07-04-2025","24,790.00","24,790.00","24,790.00","24,790.00","","3.98%"
"04-04-2025","23,840.00","23,840.00","23,840.00","23,840.00","0.01K","0.00%"
"03-04-2025","23,840.00","23,840.00","23,840.00","23,840.00","0.02K","1.79%"
"02-04-2025","23,420.00","23,420.00","23,420.00","23,420.00","","2.63%"
"01-04-2025","22,820.00","22,820.00","22,820.00","22,820.00","0.01K","-0.65%"
"28-03-2025","22,970.00","22,970.00","22,970.00","22,970.00","","-0.11%"
"27-03-2025","22,995.00","22,995.00","22,995.00","22,995.00","0.00K","-0.26%"
"26-03-2025","23,055.00","23,055.00","23,055.00","23,055.00","","0.90%"
"25-03-2025","22,850.00","22,850.00","22,850.00","22,850.00","","1.17%"
"24-03-2025","22,585.00","22,585.00","22,585.00","22,585.00","","-1.03%"
"21-03-2025","22,820.00","22,820.00","22,820.00","22,820.00","0.02K","4.58%"
"20-03-2025","21,820.00","21,685.00","21,900.00","21,685.00","0.30K","0.97%"
"19-03-2025","21,610.00","21,520.00","21,690.00","21,470.00","0.20K","0.21%"
"18-03-2025","21,565.00","21,340.00","21,730.00","21,280.00","0.26K","0.82%"
"17-03-2025","21,390.00","20,900.00","21,440.00","20,900.00","0.35K","2.49%"
"13-03-2025","20,870.00","20,935.00","20,960.00","20,750.00","0.16K","-0.76%"
"12-03-2025","21,030.00","20,935.00","21,200.00","20,850.00","0.04K","0.41%"
"11-03-2025","20,945.00","20,725.00","21,105.00","20,625.00","0.08K","1.67%"
"10-03-2025","20,600.00","20,600.00","20,600.00","20,600.00","0.01K","-0.79%"
"07-03-2025","20,765.00","20,790.00","20,790.00","20,750.00","0.01K","-0.98%"
"06-03-2025","20,970.00","20,970.00","20,970.00","20,970.00","","-0.78%"
"05-03-2025","21,135.00","21,315.00","21,315.00","20,950.00","0.01K","3.02%"
"04-03-2025","20,515.00","20,510.00","20,550.00","20,500.00","0.02K","-0.65%"
"03-03-2025","20,650.00","20,650.00","20,650.00","20,650.00","0.01K","-1.43%"
"28-02-2025","20,950.00","20,950.00","20,950.00","20,950.00","0.00K","1.70%"
"27-02-2025","20,600.00","20,600.00","20,600.00","20,600.00","0.00K","0.98%"
"25-02-2025","20,400.00","20,400.00","20,400.00","20,400.00","","0.49%"
"24-02-2025","20,300.00","20,400.00","20,400.00","20,200.00","0.01K","-1.07%"
"21-02-2025","20,520.00","20,500.00","20,550.00","20,500.00","0.01K","2.09%"
"20-02-2025","20,100.00","20,100.00","20,100.00","20,100.00","0.01K","-2.47%"
"19-02-2025","20,610.00","20,625.00","20,625.00","20,590.00","0.01K","-0.39%"
"18-02-2025","20,690.00","20,730.00","20,730.00","20,650.00","0.02K","-0.74%"
"17-02-2025","20,845.00","20,800.00","20,995.00","20,800.00","0.02K","1.07%"
"14-02-2025","20,625.00","20,625.00","20,625.00","20,625.00","","1.53%"
"13-02-2025","20,315.00","20,315.00","20,315.00","20,315.00","","1.52%"
"12-02-2025","20,010.00","20,020.00","20,020.00","20,000.00","0.01K","0.83%"
"11-02-2025","19,845.00","19,880.00","19,990.00","19,710.00","0.02K","0.40%"
"10-02-2025","19,765.00","19,750.00","19,880.00","19,510.00","0.02K","0.79%"
"07-02-2025","19,610.00","19,610.00","19,610.00","19,610.00","0.01K","-3.52%"
"06-02-2025","20,325.00","20,325.00","20,325.00","20,325.00","","-0.39%"
"05-02-2025","20,405.00","20,405.00","20,405.00","20,405.00","","0.12%"
"04-02-2025","20,380.00","20,380.00","20,380.00","20,380.00","","-0.10%"
"03-02-2025","20,400.00","20,400.00","20,400.00","20,400.00","0.00K","-0.34%"
"01-02-2025","20,470.00","20,470.00","20,470.00","20,470.00","","-0.15%"
"31-01-2025","20,500.00","20,600.00","20,600.00","20,300.00","0.01K","-1.20%"
"30-01-2025","20,750.00","20,750.00","20,750.00","20,750.00","0.01K","0.07%"
"29-01-2025","20,735.00","20,720.00","20,750.00","20,720.00","0.01K","-0.07%"
"28-01-2025","20,750.00","20,700.00","21,295.00","20,600.00","0.04K","-2.65%"
"27-01-2025","21,315.00","21,315.00","21,315.00","21,315.00","","-2.76%"
"24-01-2025","21,920.00","21,920.00","21,920.00","21,920.00","","-0.84%"
"23-01-2025","22,105.00","22,105.00","22,105.00","22,105.00","","-0.34%"
"22-01-2025","22,180.00","22,180.00","22,180.00","22,180.00","","-0.07%"
"21-01-2025","22,195.00","22,195.00","22,195.00","22,195.00","","1.28%"
"20-01-2025","21,915.00","21,915.00","21,915.00","21,915.00","0.01K","0.00%"
"17-01-2025","21,915.00","21,910.00","21,920.00","21,910.00","0.02K","0.64%"
"16-01-2025","21,775.00","21,805.00","22,000.00","21,720.00","0.04K","-3.76%"
"15-01-2025","22,625.00","22,625.00","22,625.00","22,625.00","","1.00%"
"14-01-2025","22,400.00","22,400.00","22,400.00","22,400.00","0.02K","-0.04%"
"13-01-2025","22,410.00","22,405.00","22,420.00","22,400.00","0.01K","-1.97%"
"10-01-2025","22,860.00","22,900.00","22,900.00","22,755.00","0.02K","-0.07%"
"09-01-2025","22,875.00","22,800.00","23,000.00","22,800.00","0.01K","-2.39%"
"08-01-2025","23,435.00","23,435.00","23,435.00","23,435.00","","-0.11%"
"07-01-2025","23,460.00","23,460.00","23,460.00","23,460.00","","0.26%"
"06-01-2025","23,400.00","23,400.00","23,400.00","23,400.00","","0.13%"
"03-01-2025","23,370.00","23,370.00","23,370.00","23,370.00","","0.39%"
"02-01-2025","23,280.00","23,280.00","23,280.00","23,280.00","","-1.36%"
"01-01-2025","23,600.00","23,600.00","23,600.00","23,600.00","","-0.94%"
"31-12-2024","23,825.00","23,825.00","23,825.00","23,825.00","","0.83%"
"30-12-2024","23,630.00","23,630.00","23,630.00","23,630.00","","3.64%"
"27-12-2024","22,800.00","22,800.00","22,800.00","22,800.00","0.00K","-1.66%"
"26-12-2024","23,185.00","23,185.00","23,185.00","23,185.00","","-0.60%"
"24-12-2024","23,325.00","23,325.00","23,325.00","23,325.00","","1.74%"
"23-12-2024","22,925.00","22,925.00","22,925.00","22,925.00","0.00K","-2.36%"
"20-12-2024","23,480.00","23,580.00","23,580.00","23,315.00","0.01K","-2.35%"
"19-12-2024","24,045.00","24,045.00","24,045.00","24,045.00","","2.67%"
