"Date","Price","Open","High","Low","Vol.","Change %"
"23-12-2025","16,804.00","16,150.00","16,864.00","16,150.00","5.00K","3.63%"
"22-12-2025","16,216.00","15,698.00","16,294.00","15,630.00","2.18K","3.50%"
"19-12-2025","15,668.00","16,048.00","16,170.00","15,480.00","2.18K","0.27%"
"18-12-2025","15,626.00","16,340.00","16,340.00","15,570.00","0.53K","-1.99%"
"17-12-2025","15,944.00","15,940.00","15,990.00","15,900.00","0.51K","0.86%"
"16-12-2025","15,808.00","15,478.00","15,880.00","15,458.00","2.89K","1.35%"
"15-12-2025","15,598.00","15,950.00","15,950.00","15,460.00","2.67K","0.81%"
"12-12-2025","15,472.00","15,070.00","15,530.00","15,070.00","2.03K","2.30%"
"11-12-2025","15,124.00","15,040.00","15,500.00","14,900.00","2.01K","0.73%"
"10-12-2025","15,014.00","14,476.00","15,144.00","14,412.00","2.78K","4.22%"
"09-12-2025","14,406.00","14,400.00","14,522.00","14,330.00","1.05K","-0.19%"
"08-12-2025","14,434.00","14,252.00","14,522.00","14,252.00","0.72K","0.35%"
"05-12-2025","14,384.00","14,600.00","14,610.00","14,250.00","1.49K","-1.38%"
"04-12-2025","14,586.00","14,390.00","14,620.00","14,390.00","1.16K","0.69%"
"03-12-2025","14,486.00","14,500.00","14,680.00","14,370.00","1.58K","-1.36%"
"02-12-2025","14,686.00","14,700.00","14,796.00","14,570.00","0.43K","-0.14%"
"01-12-2025","14,706.00","14,900.00","14,948.00","14,530.00","1.36K","-0.07%"
"28-11-2025","14,716.00","14,320.00","14,900.00","14,290.00","3.94K","1.85%"
"27-11-2025","14,448.00","14,062.00","14,600.00","13,614.00","5.22K","2.54%"
"26-11-2025","14,090.00","14,286.00","14,424.00","14,012.00","1.12K","-0.73%"
"25-11-2025","14,194.00","14,110.00","14,274.00","13,922.00","1.26K","0.35%"
"24-11-2025","14,144.00","13,900.00","14,200.00","13,900.00","0.51K","1.25%"
"21-11-2025","13,970.00","14,570.00","14,570.00","13,820.00","3.11K","-2.88%"
"20-11-2025","14,384.00","14,670.00","14,948.00","14,268.00","1.21K","-1.07%"
"19-11-2025","14,540.00","14,128.00","14,690.00","13,914.00","2.74K","1.99%"
"18-11-2025","14,256.00","14,500.00","14,500.00","14,154.00","1.08K","-0.89%"
"17-11-2025","14,384.00","14,300.00","14,556.00","14,200.00","1.05K","0.59%"
"14-11-2025","14,300.00","15,000.00","15,000.00","14,046.00","4.99K","-4.30%"
"13-11-2025","14,942.00","14,900.00","15,090.00","14,852.00","1.09K","-0.60%"
"12-11-2025","15,032.00","15,220.00","15,374.00","14,964.00","1.73K","-1.08%"
"11-11-2025","15,196.00","15,544.00","15,544.00","15,110.00","1.70K","-1.58%"
"10-11-2025","15,440.00","15,200.00","15,658.00","15,200.00","2.58K","2.55%"
"07-11-2025","15,056.00","14,604.00","15,226.00","14,560.00","1.74K","2.83%"
"06-11-2025","14,642.00","14,700.00","14,826.00","14,588.00","0.88K","0.15%"
"04-11-2025","14,620.00","14,482.00","14,894.00","14,482.00","0.97K","-0.37%"
"03-11-2025","14,674.00","14,950.00","15,094.00","14,544.00","0.91K","-1.52%"
"31-10-2025","14,900.00","15,030.00","15,120.00","14,742.00","1.00K","-1.10%"
"30-10-2025","15,066.00","14,634.00","15,294.00","14,580.00","2.57K","2.45%"
"29-10-2025","14,706.00","14,960.00","15,040.00","14,600.00","1.15K","-2.23%"
"28-10-2025","15,042.00","14,830.00","15,400.00","14,830.00","4.56K","3.52%"
"27-10-2025","14,530.00","14,750.00","14,850.00","14,044.00","2.52K","-0.62%"
"24-10-2025","14,620.00","13,920.00","14,746.00","13,910.00","1.63K","1.39%"
"23-10-2025","14,420.00","15,340.00","15,340.00","14,420.00","3.70K","-6.00%"
"21-10-2025","15,340.00","15,200.00","15,500.00","15,200.00","0.76K","13.63%"
"17-10-2025","13,500.00","13,500.00","13,500.00","13,500.00","0.01K","-1.16%"
"16-10-2025","13,658.00","13,490.00","13,796.00","13,490.00","0.55K","4.93%"
"15-10-2025","13,016.00","12,634.00","13,296.00","12,548.00","2.60K","1.31%"
"14-10-2025","12,848.00","13,294.00","13,618.00","12,750.00","6.39K","-0.03%"
"13-10-2025","12,852.00","12,170.00","12,852.00","11,810.00","4.57K","5.99%"
"10-10-2025","12,126.00","12,048.00","12,278.00","11,952.00","1.97K","0.98%"
"09-10-2025","12,008.00","11,860.00","12,070.00","11,850.00","1.61K","0.99%"
"08-10-2025","11,890.00","11,800.00","11,968.00","11,800.00","3.18K","0.81%"
"07-10-2025","11,794.00","11,800.00","11,862.00","11,674.00","3.17K","0.12%"
"06-10-2025","11,780.00","11,710.00","11,970.00","11,620.00","3.08K","-1.62%"
"03-10-2025","11,974.00","12,100.00","12,140.00","11,916.00","3.11K","-0.43%"
"01-10-2025","12,026.00","12,360.00","12,360.00","11,830.00","7.62K","-2.08%"
"30-09-2025","12,282.00","12,370.00","12,458.00","12,100.00","3.26K","-1.10%"
"29-09-2025","12,418.00","12,440.00","12,790.00","12,344.00","2.38K","0.84%"
"26-09-2025","12,314.00","12,326.00","12,390.00","12,252.00","0.80K","-0.48%"
"25-09-2025","12,374.00","12,230.00","12,448.00","12,216.00","1.02K","1.01%"
"24-09-2025","12,250.00","12,248.00","12,328.00","12,212.00","2.05K","0.25%"
"23-09-2025","12,220.00","12,280.00","12,308.00","12,182.00","1.82K","-0.76%"
"22-09-2025","12,314.00","12,386.00","12,550.00","12,260.00","1.61K","-0.18%"
"19-09-2025","12,336.00","12,068.00","12,568.00","12,022.00","1.59K","1.95%"
"18-09-2025","12,100.00","12,100.00","12,148.00","12,020.00","0.56K","0.20%"
"17-09-2025","12,076.00","12,100.00","12,180.00","12,052.00","0.69K","-0.25%"
"16-09-2025","12,106.00","12,246.00","12,396.00","12,022.00","1.00K","-1.26%"
"15-09-2025","12,260.00","12,498.00","12,498.00","12,182.00","0.78K","-0.79%"
"12-09-2025","12,358.00","12,522.00","12,626.00","12,200.00","2.30K","-1.86%"
"11-09-2025","12,592.00","12,700.00","12,772.00","12,482.00","1.95K","-0.33%"
"10-09-2025","12,634.00","12,050.00","12,796.00","12,050.00","1.93K","4.66%"
"09-09-2025","12,072.00","11,900.00","12,198.00","11,900.00","0.66K","-0.21%"
"08-09-2025","12,098.00","12,212.00","12,330.00","12,074.00","1.22K","-0.98%"
"05-09-2025","12,218.00","12,380.00","12,456.00","12,036.00","1.11K","-1.93%"
"04-09-2025","12,458.00","12,422.00","12,544.00","12,302.00","0.61K","0.63%"
"03-09-2025","12,380.00","12,162.00","12,412.00","12,152.00","0.98K","1.23%"
"02-09-2025","12,230.00","12,540.00","12,540.00","11,980.00","4.70K","-2.21%"
"01-09-2025","12,506.00","13,440.00","13,440.00","12,486.00","5.43K","-5.84%"
"29-08-2025","13,282.00","13,266.00","13,426.00","13,258.00","0.87K","0.17%"
"28-08-2025","13,260.00","13,172.00","13,376.00","13,092.00","1.13K","0.14%"
"26-08-2025","13,242.00","13,282.00","13,408.00","13,180.00","1.36K","-0.99%"
"25-08-2025","13,374.00","13,346.00","13,442.00","13,320.00","0.74K","0.01%"
"22-08-2025","13,372.00","13,650.00","13,650.00","13,312.00","0.96K","0.35%"
"21-08-2025","13,326.00","13,380.00","13,420.00","13,300.00","0.82K","5.81%"
"20-08-2025","12,594.00","12,640.00","12,758.00","12,412.00","0.10K","1.03%"
"19-08-2025","12,466.00","12,414.00","12,560.00","12,400.00","0.17K","2.82%"
"18-08-2025","12,124.00","12,500.00","12,550.00","12,020.00","3.16K","-4.34%"
"14-08-2025","12,674.00","13,032.00","13,066.00","12,550.00","6.26K","-3.12%"
"13-08-2025","13,082.00","12,420.00","13,120.00","12,410.00","3.91K","2.03%"
"12-08-2025","12,822.00","12,750.00","12,888.00","12,716.00","1.93K","-0.43%"
"11-08-2025","12,878.00","12,982.00","13,070.00","12,802.00","2.29K","-1.18%"
"08-08-2025","13,032.00","13,004.00","13,098.00","12,960.00","1.36K","-0.40%"
"07-08-2025","13,084.00","13,338.00","13,340.00","12,854.00","6.54K","-1.62%"
"06-08-2025","13,300.00","13,150.00","13,334.00","13,110.00","1.56K","1.00%"
"05-08-2025","13,168.00","13,066.00","13,200.00","13,066.00","1.96K","0.20%"
"04-08-2025","13,142.00","13,130.00","13,300.00","13,112.00","2.16K","0.18%"
"01-08-2025","13,118.00","12,726.00","13,326.00","12,700.00","5.53K","2.71%"
"31-07-2025","12,772.00","13,070.00","13,070.00","12,738.00","2.98K","-1.60%"
"30-07-2025","12,980.00","12,912.00","13,020.00","12,830.00","0.81K","0.06%"
"29-07-2025","12,972.00","12,834.00","13,130.00","12,834.00","2.33K","0.53%"
"28-07-2025","12,904.00","12,902.00","13,066.00","12,710.00","1.51K","-0.40%"
"25-07-2025","12,956.00","13,250.00","13,280.00","12,828.00","2.09K","-1.83%"
"24-07-2025","13,198.00","13,164.00","13,288.00","13,164.00","0.42K","-0.02%"
"23-07-2025","13,200.00","13,288.00","13,290.00","13,160.00","0.25K","-0.47%"
"22-07-2025","13,262.00","13,498.00","13,698.00","13,156.00","0.78K","0.38%"
"21-07-2025","13,212.00","13,250.00","13,360.00","13,184.00","0.58K","-1.05%"
"18-07-2025","13,352.00","13,350.00","13,380.00","13,280.00","0.48K","0.24%"
"17-07-2025","13,320.00","13,174.00","13,540.00","12,940.00","2.44K","-0.03%"
"16-07-2025","13,324.00","13,590.00","13,650.00","13,300.00","1.68K","-1.68%"
"15-07-2025","13,552.00","13,388.00","13,600.00","13,388.00","0.79K","0.62%"
"14-07-2025","13,468.00","13,500.00","13,750.00","13,410.00","1.75K","-0.33%"
"11-07-2025","13,512.00","13,450.00","13,530.00","13,320.00","1.51K","0.66%"
"10-07-2025","13,424.00","13,396.00","13,596.00","13,224.00","3.13K","0.93%"
"09-07-2025","13,300.00","13,206.00","13,348.00","13,204.00","1.26K","0.97%"
"08-07-2025","13,172.00","13,040.00","13,320.00","13,040.00","1.72K","0.87%"
"07-07-2025","13,058.00","13,398.00","13,640.00","12,962.00","4.04K","-2.54%"
"04-07-2025","13,398.00","13,460.00","13,612.00","13,332.00","2.38K","-1.47%"
"03-07-2025","13,598.00","13,866.00","14,028.00","13,362.00","3.18K","-2.30%"
"02-07-2025","13,918.00","14,120.00","14,120.00","13,846.00","1.02K","-1.25%"
"01-07-2025","14,094.00","14,002.00","14,280.00","13,990.00","1.47K","0.54%"
"30-06-2025","14,018.00","14,198.00","14,198.00","13,956.00","1.00K","-0.54%"
"27-06-2025","14,094.00","14,048.00","14,364.00","14,020.00","2.25K","0.67%"
"26-06-2025","14,000.00","13,812.00","14,036.00","13,660.00","2.65K","1.20%"
"25-06-2025","13,834.00","14,328.00","14,368.00","13,780.00","4.10K","-3.47%"
"24-06-2025","14,332.00","14,400.00","14,500.00","14,310.00","1.61K","-0.39%"
"23-06-2025","14,388.00","14,254.00","14,520.00","14,204.00","1.95K","4.19%"
"20-06-2025","13,810.00","13,438.00","13,998.00","13,438.00","0.11K","-1.31%"
"19-06-2025","13,994.00","13,994.00","13,994.00","13,994.00","0.05K","0.00%"
"18-06-2025","13,994.00","14,130.00","14,178.00","13,932.00","2.04K","-1.16%"
"17-06-2025","14,158.00","14,278.00","14,290.00","14,114.00","1.39K","-0.28%"
"16-06-2025","14,198.00","14,098.00","14,384.00","14,098.00","1.19K","-1.31%"
"13-06-2025","14,386.00","14,488.00","14,512.00","14,360.00","2.24K","-0.84%"
"12-06-2025","14,508.00","14,544.00","14,690.00","14,400.00","1.72K","-0.25%"
"11-06-2025","14,544.00","14,480.00","14,680.00","14,406.00","1.54K","0.80%"
"10-06-2025","14,428.00","14,790.00","14,840.00","14,270.00","2.86K","-1.97%"
"09-06-2025","14,718.00","14,520.00","14,788.00","14,500.00","3.26K","0.95%"
"06-06-2025","14,580.00","14,260.00","14,690.00","14,074.00","4.94K","1.55%"
"05-06-2025","14,358.00","14,150.00","14,410.00","13,970.00","4.13K","1.93%"
"04-06-2025","14,086.00","13,816.00","14,200.00","13,630.00","3.36K","2.24%"
"03-06-2025","13,778.00","14,334.00","14,334.00","13,650.00","1.17K","-0.25%"
"02-06-2025","13,812.00","14,274.00","14,358.00","13,728.00","2.24K","-3.41%"
"30-05-2025","14,300.00","14,100.00","14,432.00","14,084.00","1.83K","1.69%"
"29-05-2025","14,062.00","13,948.00","14,140.00","13,910.00","2.07K","1.12%"
"28-05-2025","13,906.00","13,600.00","13,954.00","13,600.00","1.66K","1.41%"
"27-05-2025","13,712.00","13,730.00","13,828.00","13,666.00","1.24K","-0.72%"
"26-05-2025","13,812.00","14,036.00","14,036.00","13,730.00","1.54K","-1.72%"
"23-05-2025","14,054.00","14,102.00","14,220.00","13,982.00","1.14K","-0.92%"
"22-05-2025","14,184.00","14,390.00","14,512.00","14,004.00","1.79K","-1.49%"
"21-05-2025","14,398.00","14,610.00","14,650.00","14,300.00","2.23K","-3.64%"
"20-05-2025","14,942.00","15,200.00","15,200.00","14,800.00","0.41K","-0.12%"
"19-05-2025","14,960.00","14,900.00","15,050.00","14,900.00","0.22K","0.38%"
"16-05-2025","14,904.00","14,898.00","15,100.00","14,850.00","1.02K","1.29%"
"15-05-2025","14,714.00","14,604.00","14,750.00","14,520.00","1.16K","-0.12%"
"14-05-2025","14,732.00","14,762.00","14,860.00","14,652.00","0.29K","-0.51%"
"13-05-2025","14,808.00","14,436.00","14,910.00","14,436.00","1.23K","2.73%"
"12-05-2025","14,414.00","14,050.00","14,478.00","14,040.00","3.00K","4.12%"
"09-05-2025","13,844.00","13,706.00","13,912.00","13,124.00","5.76K","-0.14%"
"08-05-2025","13,864.00","13,812.00","14,128.00","13,752.00","3.94K","-0.16%"
"07-05-2025","13,886.00","13,732.00","13,978.00","13,674.00","2.72K","0.77%"
"06-05-2025","13,780.00","13,900.00","13,948.00","13,512.00","4.69K","-0.96%"
"05-05-2025","13,914.00","14,142.00","14,328.00","13,850.00","3.65K","-3.05%"
"02-05-2025","14,352.00","14,140.00","14,634.00","14,050.00","3.73K","1.99%"
"30-04-2025","14,072.00","13,778.00","14,220.00","13,662.00","4.09K","2.18%"
"29-04-2025","13,772.00","13,852.00","14,114.00","13,700.00","2.67K","-1.66%"
"28-04-2025","14,004.00","14,228.00","14,350.00","13,852.00","2.02K","-1.57%"
"25-04-2025","14,228.00","14,456.00","14,460.00","14,118.00","2.07K","-2.20%"
"24-04-2025","14,548.00","14,900.00","14,900.00","14,404.00","1.71K","-0.90%"
"23-04-2025","14,680.00","15,024.00","15,070.00","14,500.00","3.85K","-2.29%"
"22-04-2025","15,024.00","15,184.00","15,974.00","14,764.00","6.91K","-1.07%"
"21-04-2025","15,186.00","15,400.00","15,548.00","14,952.00","2.81K","-1.65%"
"17-04-2025","15,440.00","15,440.00","15,440.00","15,440.00","0.03K","3.97%"
"16-04-2025","14,850.00","14,850.00","14,850.00","14,850.00","0.07K","0.58%"
"15-04-2025","14,764.00","14,790.00","15,038.00","14,250.00","1.51K","2.86%"
"11-04-2025","14,354.00","14,012.00","14,796.00","13,868.00","3.17K","2.82%"
"09-04-2025","13,960.00","14,050.00","14,080.00","13,406.00","1.78K","-1.09%"
"08-04-2025","14,114.00","13,610.00","14,490.00","13,610.00","1.55K","0.17%"
"07-04-2025","14,090.00","15,400.00","15,400.00","14,090.00","2.25K","-5.99%"
"04-04-2025","14,988.00","14,666.00","15,290.00","14,650.00","1.69K","0.40%"
"03-04-2025","14,928.00","15,344.00","15,500.00","14,764.00","4.82K","0.07%"
"02-04-2025","14,918.00","14,074.00","14,918.00","14,074.00","2.60K","6.00%"
"01-04-2025","14,074.00","13,470.00","14,074.00","13,470.00","2.40K","5.99%"
"28-03-2025","13,278.00","13,350.00","13,476.00","13,222.00","1.89K","-0.02%"
"27-03-2025","13,280.00","13,100.00","13,480.00","13,024.00","4.18K","1.05%"
"26-03-2025","13,142.00","13,200.00","13,450.00","13,052.00","3.50K","-0.50%"
"25-03-2025","13,208.00","12,962.00","13,282.00","12,800.00","6.03K","1.18%"
"24-03-2025","13,054.00","13,598.00","13,732.00","12,906.00","6.00K","-2.54%"
"21-03-2025","13,394.00","13,170.00","13,570.00","13,170.00","4.59K","2.45%"
"20-03-2025","13,074.00","12,670.00","13,200.00","12,604.00","5.09K","2.56%"
"19-03-2025","12,748.00","12,800.00","12,966.00","12,600.00","3.04K","0.08%"
"18-03-2025","12,738.00","12,500.00","12,886.00","12,358.00","3.17K","2.68%"
"17-03-2025","12,406.00","11,828.00","12,458.00","11,828.00","4.45K","5.55%"
"13-03-2025","11,754.00","11,332.00","11,856.00","11,220.00","3.88K","3.11%"
"12-03-2025","11,400.00","11,578.00","11,584.00","11,366.00","1.94K","-1.61%"
"11-03-2025","11,586.00","11,350.00","11,640.00","11,270.00","1.55K","1.77%"
"10-03-2025","11,384.00","11,756.00","11,756.00","11,138.00","3.32K","-3.26%"
"07-03-2025","11,768.00","11,922.00","11,950.00","11,720.00","1.38K","-1.84%"
"06-03-2025","11,988.00","11,924.00","12,040.00","11,862.00","1.23K","0.94%"
"05-03-2025","11,876.00","12,180.00","12,180.00","11,800.00","3.07K","-2.64%"
"04-03-2025","12,198.00","12,330.00","12,346.00","12,150.00","1.56K","-0.76%"
"03-03-2025","12,292.00","12,400.00","12,436.00","12,262.00","1.04K","-1.27%"
"28-02-2025","12,450.00","12,522.00","12,580.00","12,422.00","0.75K","-0.57%"
"27-02-2025","12,522.00","12,504.00","12,768.00","12,242.00","2.79K","0.03%"
"25-02-2025","12,518.00","12,504.00","12,650.00","12,416.00","1.37K","-0.21%"
"24-02-2025","12,544.00","13,020.00","13,020.00","12,368.00","3.50K","-4.39%"
"21-02-2025","13,120.00","13,278.00","13,278.00","13,064.00","0.89K","-0.67%"
"20-02-2025","13,208.00","12,968.00","13,260.00","12,758.00","2.57K","1.85%"
"19-02-2025","12,968.00","12,910.00","13,028.00","12,810.00","1.26K","0.02%"
"18-02-2025","12,966.00","12,566.00","13,038.00","12,300.00","4.32K","2.63%"
"17-02-2025","12,634.00","12,700.00","12,778.00","12,530.00","1.61K","-1.19%"
"14-02-2025","12,786.00","12,800.00","13,080.00","12,522.00","3.52K","-1.59%"
"13-02-2025","12,992.00","13,240.00","13,268.00","12,928.00","2.88K","-1.98%"
"12-02-2025","13,254.00","13,270.00","13,300.00","13,170.00","0.37K","0.20%"
"11-02-2025","13,228.00","13,236.00","13,320.00","13,160.00","0.49K","-0.12%"
"10-02-2025","13,244.00","13,480.00","13,480.00","13,210.00","0.80K","-1.87%"
"07-02-2025","13,496.00","13,820.00","13,820.00","13,446.00","0.99K","-0.41%"
"06-02-2025","13,552.00","13,348.00","13,586.00","13,346.00","1.71K","1.93%"
"05-02-2025","13,296.00","13,220.00","13,320.00","13,156.00","0.54K","0.21%"
"04-02-2025","13,268.00","13,212.00","13,350.00","13,054.00","1.37K","0.47%"
"03-02-2025","13,206.00","13,190.00","13,348.00","13,118.00","1.17K","-0.51%"
"01-02-2025","13,274.00","13,318.00","13,448.00","13,246.00","0.52K","-0.55%"
"31-01-2025","13,348.00","13,650.00","13,650.00","13,300.00","1.44K","-2.13%"
"30-01-2025","13,638.00","13,770.00","13,850.00","13,570.00","1.24K","-1.02%"
"29-01-2025","13,778.00","13,418.00","13,850.00","13,354.00","2.04K","2.65%"
"28-01-2025","13,422.00","13,520.00","13,550.00","13,322.00","1.06K","-0.70%"
"27-01-2025","13,516.00","13,692.00","13,800.00","13,364.00","2.23K","-1.99%"
"24-01-2025","13,790.00","13,962.00","13,962.00","13,700.00","1.46K","-1.06%"
"23-01-2025","13,938.00","14,290.00","14,346.00","13,806.00","2.29K","-2.53%"
"22-01-2025","14,300.00","14,440.00","14,440.00","14,234.00","0.90K","-0.39%"
"21-01-2025","14,356.00","14,026.00","14,400.00","13,980.00","1.41K","2.32%"
"20-01-2025","14,030.00","14,030.00","14,082.00","13,910.00","0.99K","0.04%"
"17-01-2025","14,024.00","14,210.00","14,440.00","14,002.00","1.42K","-1.35%"
"16-01-2025","14,216.00","14,100.00","14,360.00","14,100.00","1.40K","0.34%"
"15-01-2025","14,168.00","14,492.00","14,622.00","14,102.00","1.70K","-2.44%"
"14-01-2025","14,522.00","14,472.00","14,620.00","14,200.00","1.74K","0.15%"
"13-01-2025","14,500.00","15,424.00","15,480.00","14,416.00","4.94K","-4.43%"
"10-01-2025","15,172.00","15,248.00","15,344.00","15,090.00","1.36K","-0.18%"
"09-01-2025","15,200.00","15,190.00","15,250.00","14,960.00","1.99K","0.36%"
"08-01-2025","15,146.00","15,210.00","15,486.00","15,050.00","3.91K","-2.85%"
"07-01-2025","15,590.00","15,442.00","15,670.00","15,360.00","1.03K","0.35%"
"06-01-2025","15,536.00","15,666.00","15,838.00","15,330.00","2.42K","0.74%"
"03-01-2025","15,422.00","15,414.00","15,748.00","15,362.00","4.50K","0.88%"
"02-01-2025","15,288.00","15,200.00","15,382.00","14,980.00","2.56K","-0.49%"
"01-01-2025","15,364.00","15,050.00","15,634.00","15,050.00","5.43K","3.63%"
"31-12-2024","14,826.00","14,640.00","15,100.00","14,424.00","3.17K","1.55%"
"30-12-2024","14,600.00","14,260.00","14,670.00","14,244.00","3.30K","3.03%"
"27-12-2024","14,170.00","13,890.00","14,420.00","13,862.00","3.07K","2.07%"
"26-12-2024","13,882.00","13,840.00","14,000.00","13,810.00","1.45K","0.33%"
"24-12-2024","13,836.00","13,922.00","14,020.00","13,808.00","0.78K","-1.11%"
"23-12-2024","13,992.00","14,038.00","14,078.00","13,860.00","1.36K","4.46%"
"20-12-2024","13,394.00","13,450.00","13,450.00","13,350.00","0.18K","3.36%"
"19-12-2024","12,958.00","12,958.00","12,958.00","12,958.00","0.05K","0.00%"
"18-12-2024","12,958.00","13,502.00","13,562.00","12,818.00","2.94K","-4.97%"
"17-12-2024","13,636.00","13,240.00","13,764.00","13,230.00","2.91K","2.93%"
"16-12-2024","13,248.00","12,996.00","13,278.00","12,714.00","1.65K","1.21%"
"13-12-2024","13,090.00","13,080.00","13,200.00","13,004.00","1.45K","0.28%"
"12-12-2024","13,054.00","13,080.00","13,194.00","13,012.00","0.89K","-0.18%"
"11-12-2024","13,078.00","13,130.00","13,230.00","13,060.00","1.02K","-0.41%"
"10-12-2024","13,132.00","13,004.00","13,190.00","12,810.00","1.32K","1.45%"
"09-12-2024","12,944.00","13,010.00","13,100.00","12,854.00","3.32K","-1.84%"
"06-12-2024","13,186.00","13,192.00","13,300.00","13,150.00","1.33K","-0.21%"
"05-12-2024","13,214.00","13,254.00","13,362.00","13,180.00","0.85K","-1.12%"
"04-12-2024","13,364.00","13,250.00","13,608.00","13,150.00","1.66K","0.75%"
"03-12-2024","13,264.00","13,238.00","13,310.00","13,000.00","2.13K","0.35%"
"02-12-2024","13,218.00","13,528.00","13,552.00","13,138.00","2.10K","-2.46%"
"29-11-2024","13,552.00","13,322.00","13,680.00","13,322.00","0.82K","0.95%"
"28-11-2024","13,424.00","13,406.00","13,560.00","13,352.00","1.00K","-0.64%"
"27-11-2024","13,510.00","13,600.00","13,688.00","13,300.00","1.89K","-0.72%"
"26-11-2024","13,608.00","13,760.00","13,940.00","13,564.00","1.55K","-1.43%"
"25-11-2024","13,806.00","14,288.00","14,688.00","13,704.00","5.69K","-3.91%"
"22-11-2024","14,368.00","14,300.00","14,450.00","14,190.00","2.04K","0.11%"
"21-11-2024","14,352.00","14,378.00","14,492.00","14,170.00","2.52K","0.11%"
"19-11-2024","14,336.00","14,152.00","14,470.00","13,910.00","3.90K","3.03%"
"18-11-2024","13,914.00","13,600.00","14,078.00","13,558.00","2.13K","2.78%"
"14-11-2024","13,538.00","13,436.00","13,718.00","13,250.00","2.43K","1.51%"
"13-11-2024","13,336.00","13,210.00","13,430.00","13,030.00","1.92K","0.65%"
"12-11-2024","13,250.00","13,440.00","13,440.00","13,116.00","1.05K","-1.21%"
"11-11-2024","13,412.00","13,110.00","13,588.00","13,110.00","2.38K","2.02%"
"08-11-2024","13,146.00","13,130.00","13,230.00","13,092.00","0.79K","0.41%"
"07-11-2024","13,092.00","13,396.00","13,396.00","13,050.00","1.20K","-0.64%"
"06-11-2024","13,176.00","12,810.00","13,422.00","12,764.00","3.23K","2.60%"
"05-11-2024","12,842.00","12,780.00","13,024.00","12,750.00","1.83K","0.86%"
"04-11-2024","12,732.00","12,680.00","12,890.00","12,424.00","2.75K","-0.50%"
"01-11-2024","12,796.00","12,940.00","12,940.00","12,712.00","0.74K","-0.71%"
"31-10-2024","12,888.00","13,070.00","13,070.00","12,820.00","1.87K","-1.77%"
"30-10-2024","13,120.00","13,188.00","13,250.00","13,068.00","0.53K","-0.44%"
"29-10-2024","13,178.00","13,010.00","13,192.00","13,010.00","0.71K","0.53%"
"28-10-2024","13,108.00","13,200.00","13,220.00","13,050.00","1.13K","-1.12%"
"25-10-2024","13,256.00","13,556.00","13,556.00","13,100.00","1.98K","-2.56%"
"24-10-2024","13,604.00","13,652.00","13,742.00","13,540.00","0.84K","-0.58%"
"23-10-2024","13,684.00","13,656.00","13,796.00","13,500.00","0.98K","0.21%"
"22-10-2024","13,656.00","13,852.00","13,900.00","13,530.00","1.11K","-1.46%"
"21-10-2024","13,858.00","13,800.00","14,012.00","13,674.00","1.98K","8.69%"
"18-10-2024","12,750.00","12,750.00","12,750.00","12,750.00","0.02K","0.00%"
"17-10-2024","12,750.00","12,368.00","12,940.00","12,368.00","0.02K","-1.02%"
"16-10-2024","12,882.00","13,146.00","13,206.00","12,816.00","3.64K","-1.68%"
"15-10-2024","13,102.00","13,012.00","13,126.00","12,936.00","3.06K","0.69%"
"14-10-2024","13,012.00","12,864.00","13,294.00","12,690.00","3.99K","0.90%"
"11-10-2024","12,896.00","13,102.00","13,280.00","12,786.00","2.65K","-2.39%"
"10-10-2024","13,212.00","13,322.00","13,488.00","13,020.00","2.93K","-1.31%"
"09-10-2024","13,388.00","13,312.00","13,670.00","13,300.00","3.11K","0.13%"
"08-10-2024","13,370.00","13,702.00","13,820.00","13,292.00","2.57K","-2.32%"
"07-10-2024","13,688.00","13,300.00","13,886.00","12,996.00","5.97K","2.52%"
"04-10-2024","13,352.00","13,840.00","13,890.00","13,292.00","4.09K","-2.21%"
"03-10-2024","13,654.00","13,550.00","13,750.00","13,490.00","2.42K","-1.73%"
"01-10-2024","13,894.00","13,950.00","13,952.00","13,740.00","2.00K","-0.94%"
"30-09-2024","14,026.00","14,250.00","14,300.00","13,860.00","1.71K","-2.34%"
"27-09-2024","14,362.00","14,492.00","14,580.00","14,086.00","1.91K","-1.24%"
"26-09-2024","14,542.00","14,700.00","14,778.00","14,368.00","1.45K","-1.12%"
"25-09-2024","14,706.00","14,570.00","14,840.00","14,510.00","3.30K","1.21%"
"24-09-2024","14,530.00","14,350.00","14,546.00","14,220.00","2.55K","1.25%"
"23-09-2024","14,350.00","14,548.00","14,548.00","14,202.00","2.16K","-0.44%"
"20-09-2024","14,414.00","14,110.00","14,440.00","14,000.00","2.34K","1.71%"
"19-09-2024","14,172.00","14,506.00","14,660.00","13,990.00","3.63K","-2.74%"
"18-09-2024","14,572.00","14,380.00","14,690.00","14,380.00","1.23K","1.01%"
"17-09-2024","14,426.00","14,470.00","14,600.00","14,360.00","1.25K","0.00%"
"16-09-2024","14,426.00","14,104.00","14,600.00","14,056.00","3.11K","1.99%"
"13-09-2024","14,144.00","13,650.00","14,214.00","13,484.00","4.26K","3.80%"
"12-09-2024","13,626.00","14,060.00","14,090.00","13,534.00","4.90K","-2.96%"
"11-09-2024","14,042.00","14,044.00","14,274.00","14,000.00","1.40K","-0.89%"
"10-09-2024","14,168.00","14,104.00","14,212.00","13,962.00","1.89K","-0.18%"
"09-09-2024","14,194.00","14,032.00","14,420.00","13,742.00","3.88K","1.28%"
