commodity,series,detector,msp_flag,n_breaks,regime,n_regimes,regime_start,regime_end,n_obs,regime_realized_vol,suspension_date,any_break_near_suspension,nearest_break_gap_td,naive_pre_persist,naive_post_persist,regime_spans_suspension,alpha,beta,persist,uncond_vol,garch_converged,garch_note
castor,national,it,False,35,7,36,2017-12-15,2018-08-13,172,21.201182502497343,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,8,36,2018-08-14,2018-09-06,18,75.19266094495002,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,9,36,2018-09-07,2018-11-01,40,39.89486446719629,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,10,36,2018-11-02,2018-11-30,21,86.05491100829343,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,11,36,2018-12-03,2019-04-30,107,29.436780865174345,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,12,36,2019-05-01,2019-08-13,75,20.475961267771478,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,13,36,2019-08-14,2019-08-15,2,285.0000230843147,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,14,36,2019-08-16,2019-11-14,65,74.17405943705623,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,15,36,2019-11-15,2020-03-23,92,30.605598616155913,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,16,36,2020-03-24,2020-04-17,9,99.21234619179427,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,17,36,2020-04-20,2020-07-30,74,24.791063461231793,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,18,36,2020-07-31,2020-08-12,9,159.64098716793384,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,19,36,2020-08-13,2021-04-19,178,42.69883031729191,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,20,36,2021-04-20,2021-05-19,22,157.61430089061744,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,21,36,2021-05-20,2021-10-29,117,41.132060244859886,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,22,36,2021-11-01,2021-11-09,6,207.08651031508165,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,23,36,2021-11-10,2022-01-24,54,34.969911121582456,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,24,36,2022-01-25,2022-01-26,2,260.8005693320091,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,25,36,2022-01-27,2022-03-16,35,73.53118181103245,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,26,36,2022-03-17,2022-03-18,2,339.547589275251,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,27,36,2022-03-21,2023-03-31,267,60.61851677579688,,False,,0.8686627821216619,1.0,False,1.0,0.0,1.0,,True,degenerate persist~1 (IGARCH)
castor,national,it,False,35,28,36,2023-04-03,2024-01-18,208,29.209205101032804,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,29,36,2024-01-19,2024-04-17,63,46.74834261488377,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,30,36,2024-04-18,2024-08-13,82,18.949547099436785,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,31,36,2024-08-14,2024-11-15,66,36.12003545004816,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,32,36,2024-11-18,2025-02-24,64,17.75661822001335,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,33,36,2025-02-25,2025-02-26,2,123.5446119736584,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,34,36,2025-02-27,2025-08-11,118,23.353611535484017,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,35,36,2025-08-12,2025-08-15,4,128.1215271134136,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
castor,national,it,False,35,36,36,2025-08-18,2025-10-30,52,57.82539271724176,,False,,0.8686627821216619,1.0,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,1,19,2017-01-03,2018-06-26,386,23.61247823965305,,False,,0.9984324140918328,0.7183960268356749,False,0.21170053914751485,0.0,0.21170053914751485,23.7205547747489,True,
guarseed413,national,it,False,18,2,19,2018-06-27,2018-11-08,97,30.86358796986187,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,3,19,2018-11-09,2019-08-29,210,18.787709874820703,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,4,19,2019-08-30,2020-03-05,135,31.126918155265866,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,5,19,2020-03-06,2020-05-06,27,58.50370073698502,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,6,19,2020-05-14,2020-05-19,4,420.1359257576768,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,7,19,2020-05-20,2020-06-01,9,277.94786767362336,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,8,19,2020-06-02,2021-04-29,237,34.51585495575225,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,9,19,2021-04-30,2021-05-20,15,122.22312364227976,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,10,19,2021-05-21,2021-08-12,60,43.37856694780473,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,11,19,2021-08-13,2021-08-26,10,88.78276737361095,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,12,19,2021-08-27,2021-12-16,79,51.22191961338431,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,13,19,2021-12-17,2022-06-17,131,28.117968399462914,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,14,19,2022-06-20,2022-11-22,110,50.117395816253996,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,15,19,2022-11-23,2023-05-04,117,29.185313891126313,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,16,19,2023-05-05,2023-08-15,73,44.268446732155425,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,17,19,2023-08-16,2024-10-28,311,27.373822991038224,,False,,0.9984324140918328,0.7183960268356749,False,0.2639275777696336,0.36765326196208276,0.6315808397317164,27.700027737573354,True,
guarseed413,national,it,False,18,18,19,2024-10-29,2024-11-01,4,421.9051987485357,,False,,0.9984324140918328,0.7183960268356749,False,,,,,False,regime too short (<250 obs) — GARCH skipped
guarseed413,national,it,False,18,19,19,2024-11-04,2025-10-30,251,40.94835130185434,,False,,0.9984324140918328,0.7183960268356749,False,0.4101078880998068,0.2809445620726709,0.6910524501724777,43.632448105097474,True,
