Date,Price,Open,High,Low,Vol.,Change %,Open Interest,Contract Expiry,Days To Expiry,Roll Day
10-12-2021,1069.2,1070.0,1073.1,1063.0,223,-0.03%,294,28Feb2022,80,0
09-12-2021,1069.5,1093.4,1093.4,1066.5,62,-1.54%,238,28Feb2022,81,0
08-12-2021,1086.2,1094.3,1094.3,1085.0,65,-1.40%,186,28Feb2022,82,0
07-12-2021,1101.6,1093.6,1104.1,1092.1,86,1.24%,153,28Feb2022,83,0
06-12-2021,1088.1,1086.0,1091.4,1082.6,114,0.26%,142,28Feb2022,84,0
03-12-2021,1085.3,1075.0,1087.5,1075.0,34,1.55%,98,28Feb2022,87,0
02-12-2021,1068.7,1066.6,1071.0,1060.0,44,-1.21%,88,28Feb2022,88,0
01-12-2021,1081.8,1073.8,1085.0,1073.8,6,-0.67%,53,28Feb2022,89,1
30-11-2021,1089.1,1096.0,1099.9,1080.1,947,-1.23%,2647,31Jan2022,62,0
29-11-2021,1102.7,1105.5,1110.0,1099.0,518,0.10%,2343,31Jan2022,63,0
26-11-2021,1101.6,1115.8,1116.1,1098.0,970,-1.52%,2065,31Jan2022,66,0
25-11-2021,1118.6,1118.5,1127.0,1113.1,1028,-0.30%,1532,31Jan2022,67,0
24-11-2021,1122.0,1117.4,1125.0,1112.3,510,0.19%,810,31Jan2022,68,0
23-11-2021,1119.9,1133.7,1133.7,1113.0,263,-0.35%,575,31Jan2022,69,0
22-11-2021,1123.8,1128.0,1128.0,1118.0,74,-0.15%,442,31Jan2022,70,0
19-11-2021,1125.5,1119.8,1128.5,1118.0,54,0.43%,461,31Jan2022,73,0
18-11-2021,1120.7,1106.0,1125.0,1105.0,147,0.96%,462,31Jan2022,74,0
17-11-2021,1110.0,1111.0,1118.4,1102.5,168,0.63%,414,31Jan2022,75,0
16-11-2021,1103.1,1073.0,1107.0,1073.0,211,3.45%,376,31Jan2022,76,0
15-11-2021,1066.3,1062.7,1069.0,1061.8,65,-0.35%,316,31Jan2022,77,0
12-11-2021,1070.0,1069.7,1074.4,1065.2,15,0.55%,265,31Jan2022,80,0
11-11-2021,1064.2,1064.2,1068.9,1063.0,155,-0.02%,267,31Jan2022,81,0
10-11-2021,1064.4,1063.4,1067.6,1050.0,42,1.29%,148,31Jan2022,82,0
09-11-2021,1050.8,1050.3,1056.9,1044.6,136,-2.88%,144,31Jan2022,83,0
08-11-2021,1082.0,1084.1,1085.4,1081.0,17,-1.37%,55,31Jan2022,84,0
05-11-2021,1097.0,1097.0,1097.0,1097.0,3,-1.07%,40,31Jan2022,87,0
04-11-2021,1108.9,1107.9,1109.8,1107.9,2,0.31%,38,31Jan2022,88,0
03-11-2021,1105.5,1104.4,1107.0,1100.0,35,0.05%,36,31Jan2022,89,0
02-11-2021,1105.0,1104.0,1106.0,1100.0,20,-0.45%,19,31Jan2022,90,0
01-11-2021,1110.0,0.0,0.0,0.0,0,-0.72%,2,31Jan2022,91,1
29-10-2021,1118.1,1120.0,1121.0,1115.2,1157,0.43%,2198,31Dec2021,63,0
28-10-2021,1113.3,1110.1,1119.2,1104.9,195,-0.38%,1466,31Dec2021,64,0
27-10-2021,1117.5,1108.6,1121.2,1108.0,404,0.59%,1420,31Dec2021,65,0
26-10-2021,1110.9,1118.1,1118.1,1107.9,297,-0.36%,1253,31Dec2021,66,0
25-10-2021,1114.9,1119.0,1119.0,1106.0,171,-0.09%,1142,31Dec2021,67,0
22-10-2021,1115.9,1104.1,1119.9,1095.7,434,0.60%,1159,31Dec2021,70,0
21-10-2021,1109.2,1138.0,1140.0,1105.6,769,-1.96%,1107,31Dec2021,71,0
20-10-2021,1131.4,1111.0,1132.7,1108.0,560,2.59%,837,31Dec2021,72,0
19-10-2021,1102.8,1100.6,1108.0,1098.0,149,1.08%,460,31Dec2021,73,0
18-10-2021,1091.0,1091.0,1096.5,1087.6,175,0.22%,351,31Dec2021,74,0
15-10-2021,1088.6,1100.8,1100.8,1085.6,13,0.60%,196,31Dec2021,77,0
14-10-2021,1082.1,1090.5,1091.5,1074.1,52,-1.81%,194,31Dec2021,78,0
13-10-2021,1102.0,1140.0,1141.0,1088.8,169,-2.62%,179,31Dec2021,79,0
12-10-2021,1131.6,1132.0,1132.9,1131.0,37,-0.41%,63,31Dec2021,80,0
11-10-2021,1136.3,1138.1,1141.2,1133.4,27,0.84%,33,31Dec2021,81,0
08-10-2021,1126.8,1120.7,1132.0,1112.5,32,-0.50%,27,31Dec2021,84,0
07-10-2021,1132.5,1138.1,1138.1,1124.0,6,-3.00%,12,31Dec2021,85,0
06-10-2021,1167.5,1159.0,1171.0,1159.0,11,3.05%,12,31Dec2021,86,0
05-10-2021,1133.0,0.0,0.0,0.0,0,2.34%,2,31Dec2021,87,0
04-10-2021,1107.1,0.0,0.0,0.0,0,0.00%,2,31Dec2021,88,0
01-10-2021,1107.1,1111.0,1111.2,1103.0,4,-1.31%,2,31Dec2021,91,1
30-09-2021,1121.8,1107.9,1124.0,1107.0,703,1.62%,408,30Nov2021,61,0
29-09-2021,1103.9,1093.7,1106.0,1093.7,187,0.57%,181,30Nov2021,62,0
28-09-2021,1097.6,1099.3,1099.4,1093.6,36,0.47%,155,30Nov2021,63,0
27-09-2021,1092.5,1086.0,1094.6,1081.3,91,0.00%,156,30Nov2021,64,0
24-09-2021,1092.5,1101.7,1101.7,1088.5,64,0.02%,128,30Nov2021,67,0
23-09-2021,1092.3,1089.7,1093.0,1088.1,63,1.15%,131,30Nov2021,68,0
22-09-2021,1079.9,1078.7,1087.0,1078.0,101,0.56%,133,30Nov2021,69,0
21-09-2021,1073.9,1075.9,1078.0,1070.1,32,0.35%,121,30Nov2021,70,0
20-09-2021,1070.2,1090.0,1092.4,1069.0,115,-0.98%,102,30Nov2021,71,0
17-09-2021,1080.8,1084.0,1088.6,1078.0,56,-1.14%,70,30Nov2021,74,0
16-09-2021,1093.3,1092.0,1094.0,1092.0,6,1.76%,36,30Nov2021,75,0
15-09-2021,1074.4,1078.9,1078.9,1070.6,3,-0.11%,37,30Nov2021,76,0
14-09-2021,1075.6,1083.5,1084.5,1062.0,20,0.06%,36,30Nov2021,77,0
13-09-2021,1075.0,1075.2,1076.0,1074.5,8,-0.72%,26,30Nov2021,78,0
10-09-2021,1082.8,1083.9,1083.9,1081.6,2,-1.54%,21,30Nov2021,81,0
09-09-2021,1099.7,1101.0,1109.1,1094.4,45,0.32%,21,30Nov2021,82,0
08-09-2021,1096.2,1088.0,1099.0,1088.0,50,-1.40%,50,30Nov2021,83,0
07-09-2021,1111.8,1103.0,1115.0,1103.0,6,0.52%,18,30Nov2021,84,0
06-09-2021,1106.0,1115.5,1115.5,1103.6,6,-0.83%,18,30Nov2021,85,0
03-09-2021,1115.3,1115.0,1119.6,1115.0,19,1.77%,18,30Nov2021,88,0
02-09-2021,1095.9,1095.9,1095.9,1095.9,1,-0.64%,3,30Nov2021,89,0
01-09-2021,1103.0,0.0,0.0,0.0,0,-1.43%,2,30Nov2021,90,1
31-08-2021,1119.0,1126.3,1130.5,1115.6,141,-0.60%,498,29Oct2021,59,0
30-08-2021,1125.7,1133.5,1133.5,1123.4,115,-0.27%,455,29Oct2021,60,0
27-08-2021,1128.7,1132.2,1132.2,1121.6,192,0.00%,477,29Oct2021,63,0
26-08-2021,1128.7,1136.0,1137.7,1128.0,158,-0.73%,396,29Oct2021,64,0
25-08-2021,1137.0,1130.3,1137.7,1124.9,91,0.70%,300,29Oct2021,65,0
24-08-2021,1129.1,1126.6,1132.3,1121.5,77,0.20%,286,29Oct2021,66,0
23-08-2021,1126.8,1115.5,1130.6,1115.5,135,0.70%,266,29Oct2021,67,0
20-08-2021,1119.0,1125.0,1132.0,1101.0,163,-0.06%,208,29Oct2021,70,0
19-08-2021,1119.7,1122.2,1123.2,1115.1,20,-0.46%,157,29Oct2021,71,0
18-08-2021,1124.9,1121.8,1130.7,1120.0,83,-0.01%,155,29Oct2021,72,0
17-08-2021,1125.0,1134.7,1137.9,1122.9,33,-1.14%,89,29Oct2021,73,0
16-08-2021,1138.0,1150.9,1150.9,1130.5,35,0.75%,71,29Oct2021,74,0
13-08-2021,1129.5,1120.0,1135.9,1120.0,8,1.33%,46,29Oct2021,77,0
12-08-2021,1114.7,1124.0,1128.7,1110.0,24,-0.75%,47,29Oct2021,78,0
11-08-2021,1123.1,1107.4,1126.0,1103.0,21,3.31%,35,29Oct2021,79,0
10-08-2021,1087.1,1087.9,1102.7,1080.0,12,-1.16%,24,29Oct2021,80,0
09-08-2021,1099.9,1101.0,1101.0,1096.6,4,-0.29%,23,29Oct2021,81,0
06-08-2021,1103.1,1101.0,1108.5,1101.0,6,-0.28%,21,29Oct2021,84,0
05-08-2021,1106.2,1109.5,1109.5,1101.9,5,-0.30%,16,29Oct2021,85,0
04-08-2021,1109.5,1103.0,1117.0,1103.0,9,0.90%,13,29Oct2021,86,0
03-08-2021,1099.6,1102.0,1102.0,1092.0,15,0.88%,10,29Oct2021,87,0
02-08-2021,1090.0,0.0,0.0,0.0,0,-3.93%,0,29Oct2021,88,1
30-07-2021,1134.6,1152.9,1157.4,1117.0,490,-1.33%,969,30Sep2021,62,0
29-07-2021,1149.9,1136.8,1151.4,1136.8,666,1.56%,905,30Sep2021,63,0
28-07-2021,1132.2,1130.1,1134.9,1123.3,654,0.14%,611,30Sep2021,64,0
27-07-2021,1130.6,1140.5,1146.0,1128.0,229,-0.33%,199,30Sep2021,65,0
26-07-2021,1134.3,1112.0,1137.2,1110.9,83,1.94%,117,30Sep2021,66,0
23-07-2021,1112.7,1105.0,1113.9,1105.0,55,2.20%,108,30Sep2021,69,0
22-07-2021,1088.7,1090.0,1098.1,1081.0,28,-0.91%,84,30Sep2021,70,0
21-07-2021,1098.7,1099.3,1099.5,1096.8,7,-0.06%,86,30Sep2021,71,0
20-07-2021,1099.4,1073.7,1106.0,1073.7,20,2.54%,89,30Sep2021,72,0
19-07-2021,1072.2,1092.0,1097.8,1070.0,30,-0.99%,86,30Sep2021,73,0
16-07-2021,1082.9,1060.0,1089.9,1060.0,81,2.22%,79,30Sep2021,76,0
15-07-2021,1059.4,1061.8,1065.6,1055.0,6,1.39%,19,30Sep2021,77,0
14-07-2021,1044.9,1038.2,1053.0,1035.1,9,0.73%,16,30Sep2021,78,0
13-07-2021,1037.3,1023.0,1046.5,1022.3,44,2.20%,15,30Sep2021,79,0
12-07-2021,1015.0,0.0,0.0,0.0,0,0.92%,8,30Sep2021,80,0
09-07-2021,1005.7,1005.7,1005.7,1005.7,1,1.77%,8,30Sep2021,83,0
08-07-2021,988.2,988.2,988.2,988.2,1,-0.38%,7,30Sep2021,84,0
07-07-2021,992.0,0.0,0.0,0.0,0,-3.73%,8,30Sep2021,85,0
06-07-2021,1030.4,1028.2,1040.3,990.7,18,2.02%,8,30Sep2021,86,0
05-07-2021,1010.0,0.0,0.0,0.0,0,1.51%,8,30Sep2021,87,0
02-07-2021,995.0,0.0,0.0,0.0,0,2.77%,8,30Sep2021,90,0
01-07-2021,968.2,960.3,990.7,960.0,8,0.41%,8,30Sep2021,91,1
30-06-2021,964.2,986.0,989.0,954.3,713,-1.95%,1091,31Aug2021,62,0
29-06-2021,983.4,977.5,1009.8,968.1,770,0.04%,791,31Aug2021,63,0
28-06-2021,983.0,968.1,985.0,965.8,220,2.35%,566,31Aug2021,64,0
25-06-2021,960.4,979.9,986.0,955.0,298,-0.80%,504,31Aug2021,67,0
24-06-2021,968.1,970.0,981.5,960.0,210,-1.43%,435,31Aug2021,68,0
23-06-2021,982.1,990.0,993.6,973.1,362,0.32%,398,31Aug2021,69,0
22-06-2021,979.0,962.0,994.0,954.2,195,1.41%,332,31Aug2021,70,0
21-06-2021,965.4,968.4,981.0,954.0,140,0.25%,257,31Aug2021,71,0
18-06-2021,963.0,949.0,976.0,941.2,200,0.91%,211,31Aug2021,74,0
17-06-2021,954.3,954.5,967.1,946.5,69,-0.86%,176,31Aug2021,75,0
16-06-2021,962.6,966.2,981.0,955.5,154,0.29%,165,31Aug2021,76,0
15-06-2021,959.8,971.1,997.0,951.6,130,-2.11%,182,31Aug2021,77,0
14-06-2021,980.5,954.0,985.0,936.7,89,-1.28%,179,31Aug2021,78,0
11-06-2021,993.2,1043.6,1044.0,993.2,78,-5.99%,191,31Aug2021,81,0
10-06-2021,1056.5,1060.6,1075.9,1054.2,95,-0.86%,158,31Aug2021,82,0
09-06-2021,1065.7,1101.8,1103.0,1062.0,54,-3.22%,117,31Aug2021,83,0
08-06-2021,1101.2,1093.0,1102.0,1082.7,71,-1.96%,90,31Aug2021,84,0
07-06-2021,1123.2,1120.0,1134.0,1113.0,13,2.96%,54,31Aug2021,85,0
04-06-2021,1090.9,1092.0,1106.5,1084.4,12,-0.96%,48,31Aug2021,88,0
03-06-2021,1101.5,1113.7,1113.7,1095.0,42,0.03%,47,31Aug2021,89,0
02-06-2021,1101.2,1093.5,1110.8,1090.0,16,2.99%,18,31Aug2021,90,0
01-06-2021,1069.2,1064.0,1077.0,1064.0,5,-2.05%,6,31Aug2021,91,1
31-05-2021,1091.6,1094.6,1098.0,1085.0,233,-0.62%,327,30Jul2021,60,0
28-05-2021,1098.4,1126.4,1129.5,1096.0,300,-1.83%,258,30Jul2021,63,0
27-05-2021,1118.9,1130.0,1132.0,1114.0,176,-1.18%,141,30Jul2021,64,0
26-05-2021,1132.3,1149.0,1149.0,1126.5,89,-1.38%,126,30Jul2021,65,0
25-05-2021,1148.2,1149.5,1156.9,1142.1,131,0.86%,131,30Jul2021,66,0
24-05-2021,1138.4,1134.1,1142.1,1116.0,69,0.38%,128,30Jul2021,67,0
21-05-2021,1134.1,1149.2,1151.5,1132.1,70,-1.29%,103,30Jul2021,70,0
20-05-2021,1148.9,1164.5,1170.0,1130.0,93,-0.20%,99,30Jul2021,71,0
19-05-2021,1151.2,1181.8,1187.5,1144.4,164,-2.89%,79,30Jul2021,72,0
18-05-2021,1185.5,1202.1,1209.0,1164.7,50,-0.89%,152,30Jul2021,73,0
17-05-2021,1196.1,1191.9,1199.0,1191.9,20,-0.14%,136,30Jul2021,74,0
14-05-2021,1197.8,1199.0,1202.8,1193.4,61,-0.09%,134,30Jul2021,77,0
13-05-2021,1198.9,1195.0,1200.7,1195.0,9,-0.38%,85,30Jul2021,78,0
12-05-2021,1203.5,1200.0,1204.4,1191.4,62,1.33%,85,30Jul2021,79,0
11-05-2021,1187.7,1190.6,1200.0,1184.0,81,0.61%,54,30Jul2021,80,0
10-05-2021,1180.5,1170.0,1190.0,1164.0,15,1.54%,8,30Jul2021,81,0
07-05-2021,1162.6,1150.6,1170.0,1150.6,7,1.27%,4,30Jul2021,84,0
06-05-2021,1148.0,1148.0,1148.0,1148.0,1,1.59%,1,30Jul2021,85,0
05-05-2021,1130.0,0.0,0.0,0.0,0,2.12%,1,30Jul2021,86,0
04-05-2021,1106.5,1100.0,1115.8,1100.0,4,0.50%,1,30Jul2021,87,0
03-05-2021,1101.0,1091.0,1105.0,1091.0,7,-0.78%,3,30Jul2021,88,1
30-04-2021,1109.7,1132.6,1135.0,1105.0,511,-2.10%,691,30Jun2021,61,0
29-04-2021,1133.5,1140.0,1144.0,1131.9,415,-0.90%,782,30Jun2021,62,0
28-04-2021,1143.8,1123.9,1147.6,1120.0,623,0.55%,893,30Jun2021,63,0
27-04-2021,1137.6,1133.0,1164.0,1130.4,269,2.04%,721,30Jun2021,64,0
26-04-2021,1114.9,1105.8,1124.7,1092.7,276,0.30%,678,30Jun2021,65,0
23-04-2021,1111.6,1144.0,1152.5,1101.0,480,-3.06%,609,30Jun2021,68,0
22-04-2021,1146.7,1147.0,1148.0,1136.5,108,0.84%,482,30Jun2021,69,0
21-04-2021,1137.1,1130.0,1139.5,1122.3,154,1.17%,499,30Jun2021,70,0
20-04-2021,1123.9,1100.1,1126.8,1100.1,223,2.46%,429,30Jun2021,71,0
19-04-2021,1096.9,1095.6,1101.1,1081.8,217,-0.38%,418,30Jun2021,72,0
16-04-2021,1101.1,1082.9,1102.0,1082.9,224,2.19%,313,30Jun2021,75,0
15-04-2021,1077.5,1073.8,1082.0,1066.1,18,0.24%,304,30Jun2021,76,0
14-04-2021,1074.9,1065.0,1078.0,1062.5,76,1.46%,308,30Jun2021,77,0
13-04-2021,1059.4,1050.0,1062.0,1039.2,101,0.81%,285,30Jun2021,78,0
12-04-2021,1050.9,1064.0,1064.0,1043.0,80,-1.25%,267,30Jun2021,79,0
09-04-2021,1064.2,1080.0,1080.0,1039.0,57,-0.45%,275,30Jun2021,82,0
08-04-2021,1069.0,1053.0,1073.4,1052.5,40,1.46%,274,30Jun2021,83,0
07-04-2021,1053.6,1075.0,1075.5,1052.0,126,-2.08%,272,30Jun2021,84,0
06-04-2021,1076.0,1053.0,1079.5,1047.0,87,2.51%,178,30Jun2021,85,0
05-04-2021,1049.7,1058.9,1061.0,1047.0,78,0.66%,113,30Jun2021,86,0
01-04-2021,1042.8,1041.7,1046.0,1037.0,19,-0.54%,67,30Jun2021,90,1
31-03-2021,1048.5,1028.0,1052.2,1018.6,460,2.19%,1265,31May2021,61,0
30-03-2021,1026.0,1037.9,1039.4,1017.5,290,-1.40%,1195,31May2021,62,0
29-03-2021,1040.6,1047.0,1051.4,1037.4,38,0.38%,1210,31May2021,63,0
26-03-2021,1036.7,1021.0,1048.5,1021.0,395,-0.13%,1205,31May2021,66,0
25-03-2021,1038.1,1070.0,1075.0,1036.3,247,-2.83%,1198,31May2021,67,0
24-03-2021,1068.3,1062.7,1070.0,1055.5,231,0.20%,1173,31May2021,68,0
23-03-2021,1066.2,1103.0,1113.0,1060.0,614,-1.79%,1101,31May2021,69,0
22-03-2021,1085.6,1061.5,1087.0,1061.5,384,2.14%,911,31May2021,70,0
19-03-2021,1062.9,1030.1,1064.0,1023.0,310,1.69%,755,31May2021,73,0
18-03-2021,1045.2,1065.0,1066.3,1043.0,819,-3.11%,775,31May2021,74,0
17-03-2021,1078.7,1088.0,1098.0,1075.0,198,-1.62%,542,31May2021,75,0
16-03-2021,1096.5,1112.0,1114.5,1085.0,228,-1.15%,499,31May2021,76,0
15-03-2021,1109.3,1098.7,1113.5,1097.5,220,1.15%,465,31May2021,77,0
12-03-2021,1096.7,1107.9,1112.5,1092.4,100,-1.13%,437,31May2021,80,0
11-03-2021,1109.2,1090.0,1112.8,1090.0,515,2.95%,412,31May2021,81,0
10-03-2021,1077.4,1075.5,1085.0,1072.5,136,-0.03%,333,31May2021,82,0
09-03-2021,1077.7,1067.3,1080.0,1043.0,53,0.92%,287,31May2021,83,0
08-03-2021,1067.9,1070.8,1074.8,1063.0,95,1.91%,274,31May2021,84,0
05-03-2021,1047.9,1021.0,1051.6,1016.4,79,3.47%,211,31May2021,87,0
04-03-2021,1012.8,1012.5,1018.5,1005.9,42,1.25%,206,31May2021,88,0
03-03-2021,1000.3,1012.7,1018.3,997.0,109,-1.54%,197,31May2021,89,0
02-03-2021,1015.9,1013.3,1020.0,1010.5,108,-0.68%,143,31May2021,90,0
01-03-2021,1022.9,1037.5,1045.0,1022.1,75,-2.47%,72,31May2021,91,1
26-02-2021,1048.8,1046.2,1054.9,1041.1,1460,0.09%,2272,30Apr2021,63,0
25-02-2021,1047.9,1046.0,1056.1,1042.2,864,1.13%,1611,30Apr2021,64,0
24-02-2021,1036.2,1045.0,1045.0,1022.0,727,-0.70%,1577,30Apr2021,65,0
23-02-2021,1043.5,1025.2,1045.0,1023.0,322,2.63%,1314,30Apr2021,66,0
22-02-2021,1016.8,1018.0,1020.3,1012.5,113,0.89%,1282,30Apr2021,67,0
19-02-2021,1007.8,1005.0,1010.0,997.1,292,0.82%,1260,30Apr2021,70,0
18-02-2021,999.6,1001.0,1007.0,993.3,210,-0.11%,1238,30Apr2021,71,0
17-02-2021,1000.7,1009.0,1015.0,999.7,639,-0.02%,1143,30Apr2021,72,0
16-02-2021,1000.9,1003.0,1005.9,995.8,315,0.24%,953,30Apr2021,73,0
15-02-2021,998.5,990.3,1002.4,986.2,245,1.73%,913,30Apr2021,74,0
12-02-2021,981.5,977.1,985.0,977.1,203,0.20%,892,30Apr2021,77,0
11-02-2021,979.5,965.4,980.4,965.0,231,0.48%,882,30Apr2021,78,0
10-02-2021,974.8,975.5,990.3,969.0,365,-0.82%,890,30Apr2021,79,0
09-02-2021,982.9,979.6,987.0,977.4,176,1.38%,741,30Apr2021,80,0
08-02-2021,969.5,960.0,970.0,960.0,128,1.13%,671,30Apr2021,81,0
05-02-2021,958.7,954.0,959.9,946.4,351,0.98%,626,30Apr2021,84,0
04-02-2021,949.4,955.0,964.0,943.6,345,-0.71%,356,30Apr2021,85,0
03-02-2021,956.2,959.0,960.0,941.0,96,-2.00%,105,30Apr2021,86,0
02-02-2021,975.7,972.5,980.0,971.0,24,0.64%,57,30Apr2021,87,0
01-02-2021,969.5,966.5,978.9,965.0,17,0.45%,47,30Apr2021,88,1
29-01-2021,965.2,954.3,973.6,954.3,1041,0.83%,2568,31Mar2021,61,0
28-01-2021,957.3,935.0,964.7,927.2,805,1.67%,2341,31Mar2021,62,0
27-01-2021,941.6,919.0,945.7,917.6,1421,3.54%,2000,31Mar2021,63,0
25-01-2021,909.4,899.5,910.8,890.8,581,-0.03%,1509,31Mar2021,65,0
22-01-2021,909.7,913.1,921.0,903.0,556,-1.75%,1364,31Mar2021,68,0
21-01-2021,925.9,929.4,932.5,919.1,530,0.15%,1253,31Mar2021,69,0
20-01-2021,924.5,902.1,927.7,889.6,512,1.68%,1101,31Mar2021,70,0
19-01-2021,909.2,930.5,932.5,908.0,205,-2.90%,890,31Mar2021,71,0
18-01-2021,936.4,920.0,936.9,917.2,326,0.80%,887,31Mar2021,72,0
15-01-2021,929.0,947.8,952.3,917.1,369,-1.64%,853,31Mar2021,75,0
14-01-2021,944.5,957.4,957.4,925.6,458,-2.02%,953,31Mar2021,76,0
13-01-2021,964.0,977.0,977.0,964.0,449,-0.76%,938,31Mar2021,77,0
12-01-2021,971.4,970.8,979.5,967.5,137,-0.09%,672,31Mar2021,78,0
11-01-2021,972.3,975.0,980.0,970.0,294,-1.32%,606,31Mar2021,79,0
08-01-2021,985.3,981.0,996.0,972.2,387,1.13%,540,31Mar2021,82,0
07-01-2021,974.3,988.3,991.2,962.0,371,-1.52%,479,31Mar2021,83,0
06-01-2021,989.3,992.0,999.0,982.6,485,1.31%,364,31Mar2021,84,0
05-01-2021,976.5,948.0,983.8,946.0,233,2.63%,284,31Mar2021,85,0
04-01-2021,951.5,964.0,970.0,933.3,81,0.92%,210,31Mar2021,86,0
01-01-2021,942.8,931.0,944.5,931.0,52,-2.30%,211,31Mar2021,89,1
31-12-2020,965.0,958.5,967.0,957.1,631,0.47%,2741,26Feb2021,57,0
