Date,Price,Open,High,Low,Vol.,Change %,Open Interest,Contract Expiry,Days To Expiry,Roll Day
20-04-2026,28510.0,28700.0,28700.0,28310.0,2,-2.83%,6,30Apr2026,10,0
17-04-2026,29340.0,29340.0,29340.0,29340.0,1,3.97%,6,30Apr2026,13,0
16-04-2026,28220.0,28200.0,28250.0,28200.0,15,0.43%,6,30Apr2026,14,0
15-04-2026,28100.0,28100.0,28100.0,28100.0,15,-0.53%,6,30Apr2026,15,0
14-04-2026,28250.0,0.0,0.0,0.0,0,0.00%,6,30Apr2026,16,0
13-04-2026,28250.0,28250.0,28250.0,28250.0,15,-0.07%,6,30Apr2026,17,0
10-04-2026,28270.0,28400.0,28990.0,27270.0,12,-0.46%,6,30Apr2026,20,0
09-04-2026,28400.0,28400.0,28400.0,28400.0,16,0.25%,3,30Apr2026,21,0
08-04-2026,28330.0,28500.0,28500.0,28300.0,28,-0.98%,3,30Apr2026,22,0
07-04-2026,28610.0,28500.0,28990.0,28500.0,14,1.56%,4,30Apr2026,23,0
06-04-2026,28170.0,28100.0,28440.0,28100.0,11,3.00%,0,30Apr2026,24,0
02-04-2026,27350.0,27200.0,27500.0,27200.0,2,1.18%,1,30Apr2026,28,0
01-04-2026,27030.0,27030.0,27030.0,27030.0,1,2.78%,1,30Apr2026,29,1
30-03-2026,26300.0,0.0,0.0,0.0,0,0.00%,8,31Mar2026,1,0
27-03-2026,26300.0,0.0,0.0,0.0,0,0.00%,8,31Mar2026,4,0
26-03-2026,26300.0,0.0,0.0,0.0,0,0.00%,16,31Mar2026,5,0
25-03-2026,26300.0,26010.0,26400.0,26010.0,14,0.50%,16,31Mar2026,6,0
24-03-2026,26170.0,26300.0,26400.0,25890.0,31,-0.53%,16,31Mar2026,7,0
23-03-2026,26310.0,26400.0,26740.0,26200.0,27,0.04%,17,31Mar2026,8,0
20-03-2026,26300.0,26300.0,26750.0,26220.0,31,-0.83%,18,31Mar2026,11,0
19-03-2026,26520.0,26500.0,26550.0,26500.0,31,-0.04%,18,31Mar2026,12,0
18-03-2026,26530.0,26150.0,26740.0,26150.0,51,1.41%,18,31Mar2026,13,0
17-03-2026,26160.0,25940.0,26200.0,25940.0,12,0.85%,14,31Mar2026,14,0
16-03-2026,25940.0,25900.0,26300.0,25900.0,27,0.31%,14,31Mar2026,15,0
13-03-2026,25860.0,25800.0,26000.0,25800.0,35,0.39%,12,31Mar2026,18,0
12-03-2026,25760.0,25250.0,25760.0,25250.0,35,1.02%,8,31Mar2026,19,0
11-03-2026,25500.0,25500.0,25500.0,25500.0,4,-1.92%,4,31Mar2026,20,0
10-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,21,0
09-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,22,0
06-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,25,0
05-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,26,0
04-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,27,0
03-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,28,0
02-03-2026,26000.0,0.0,0.0,0.0,0,3.17%,0,31Mar2026,29,1
27-02-2026,25200.0,25200.0,25200.0,25200.0,4,0.80%,12,27Feb2026,0,0
26-02-2026,25000.0,25000.0,25000.0,25000.0,2,-2.53%,8,27Feb2026,1,0
25-02-2026,25650.0,0.0,0.0,0.0,0,0.00%,6,27Feb2026,2,0
24-02-2026,25650.0,25650.0,25650.0,25600.0,20,0.59%,6,27Feb2026,3,0
23-02-2026,25500.0,25600.0,25600.0,25500.0,24,3.53%,6,27Feb2026,4,0
20-02-2026,24630.0,25500.0,25500.0,24510.0,11,-3.07%,5,27Feb2026,7,0
19-02-2026,25410.0,25410.0,25410.0,25400.0,5,-0.39%,4,27Feb2026,8,0
18-02-2026,25510.0,25510.0,25510.0,25500.0,7,-0.58%,3,27Feb2026,9,0
17-02-2026,25660.0,25660.0,25660.0,25650.0,5,0.00%,2,27Feb2026,10,0
16-02-2026,25660.0,0.0,0.0,0.0,0,0.00%,1,27Feb2026,11,0
13-02-2026,25660.0,0.0,0.0,0.0,0,0.00%,1,27Feb2026,14,0
12-02-2026,25660.0,25660.0,25660.0,25660.0,2,-0.96%,1,27Feb2026,15,0
11-02-2026,25910.0,25910.0,25910.0,25910.0,4,-0.54%,1,27Feb2026,16,0
10-02-2026,26050.0,0.0,0.0,0.0,0,0.00%,1,27Feb2026,17,0
09-02-2026,26050.0,26050.0,26050.0,26050.0,1,-0.23%,1,27Feb2026,18,0
06-02-2026,26110.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,21,0
05-02-2026,26110.0,26110.0,26110.0,26110.0,2,0.81%,0,27Feb2026,22,0
04-02-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,23,0
03-02-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,24,0
02-02-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,25,0
01-02-2026,25900.0,0.0,0.0,0.0,0,-2.26%,0,27Feb2026,26,1
30-01-2026,26500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,0,0
29-01-2026,26500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,1,0
28-01-2026,26500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,2,0
27-01-2026,26500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,3,0
23-01-2026,26500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,7,0
22-01-2026,26500.0,26500.0,26500.0,26500.0,2,0.95%,0,30Jan2026,8,0
21-01-2026,26250.0,26300.0,26300.0,26200.0,2,-1.32%,2,30Jan2026,9,0
20-01-2026,26600.0,26500.0,26700.0,26500.0,3,2.54%,2,30Jan2026,10,0
19-01-2026,25940.0,25610.0,26590.0,25610.0,3,-1.41%,1,30Jan2026,11,0
16-01-2026,26310.0,26310.0,26310.0,26310.0,10,0.00%,1,30Jan2026,14,0
15-01-2026,26310.0,0.0,0.0,0.0,0,0.00%,1,30Jan2026,15,0
14-01-2026,26310.0,0.0,0.0,0.0,0,0.00%,1,30Jan2026,16,0
13-01-2026,26310.0,26310.0,26310.0,26310.0,4,0.15%,1,30Jan2026,17,0
12-01-2026,26270.0,26260.0,26270.0,26260.0,17,0.23%,1,30Jan2026,18,0
09-01-2026,26210.0,26210.0,26210.0,26210.0,8,0.73%,1,30Jan2026,21,0
08-01-2026,26020.0,26020.0,26020.0,26020.0,7,0.04%,1,30Jan2026,22,0
07-01-2026,26010.0,26010.0,26010.0,26010.0,10,0.39%,2,30Jan2026,23,0
06-01-2026,25910.0,25910.0,25910.0,25910.0,12,0.39%,2,30Jan2026,24,0
05-01-2026,25810.0,25810.0,25810.0,25800.0,5,1.06%,2,30Jan2026,25,0
02-01-2026,25540.0,25800.0,25800.0,25510.0,9,0.16%,1,30Jan2026,28,0
01-01-2026,25500.0,0.0,0.0,0.0,0,2.00%,0,30Jan2026,29,1
31-12-2025,25000.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,0,0
30-12-2025,25000.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,1,0
29-12-2025,25000.0,25000.0,25000.0,25000.0,2,0.68%,0,31Dec2025,2,0
26-12-2025,24830.0,0.0,0.0,0.0,0,0.00%,2,31Dec2025,5,0
24-12-2025,24830.0,23850.0,25810.0,23850.0,4,0.00%,2,31Dec2025,7,0
23-12-2025,24830.0,0.0,0.0,0.0,0,0.00%,2,31Dec2025,8,0
22-12-2025,24830.0,24260.0,25990.0,24260.0,11,-1.70%,2,31Dec2025,9,0
19-12-2025,25260.0,25260.0,25260.0,25260.0,12,0.00%,2,31Dec2025,12,0
18-12-2025,25260.0,25260.0,25260.0,25260.0,2,-0.08%,2,31Dec2025,13,0
17-12-2025,25280.0,25260.0,25450.0,25250.0,10,0.56%,2,31Dec2025,14,0
16-12-2025,25140.0,25140.0,25140.0,25140.0,2,-0.55%,2,31Dec2025,15,0
15-12-2025,25280.0,25110.0,25410.0,25110.0,6,1.20%,2,31Dec2025,16,0
12-12-2025,24980.0,24180.0,25200.0,24180.0,10,-0.72%,2,31Dec2025,19,0
11-12-2025,25160.0,25110.0,25200.0,25110.0,10,0.20%,2,31Dec2025,20,0
10-12-2025,25110.0,25110.0,25110.0,25110.0,4,-0.08%,2,31Dec2025,21,0
09-12-2025,25130.0,25100.0,25150.0,25100.0,11,-0.28%,2,31Dec2025,22,0
08-12-2025,25200.0,25100.0,25250.0,25100.0,9,3.58%,1,31Dec2025,23,0
05-12-2025,24330.0,25150.0,25150.0,24170.0,7,-3.18%,2,31Dec2025,26,0
04-12-2025,25130.0,25100.0,25150.0,25100.0,9,0.44%,1,31Dec2025,27,0
03-12-2025,25020.0,25020.0,25020.0,25020.0,1,0.08%,0,31Dec2025,28,0
02-12-2025,25000.0,25000.0,25000.0,25000.0,2,-0.44%,1,31Dec2025,29,0
01-12-2025,25110.0,25110.0,25110.0,25110.0,2,-0.63%,1,31Dec2025,30,1
28-11-2025,25270.0,0.0,0.0,0.0,0,0.00%,8,28Nov2025,0,0
27-11-2025,25270.0,0.0,0.0,0.0,0,0.00%,8,28Nov2025,1,0
26-11-2025,25270.0,25480.0,25480.0,25160.0,13,1.00%,12,28Nov2025,2,0
25-11-2025,25020.0,25020.0,25020.0,25020.0,10,0.00%,17,28Nov2025,3,0
24-11-2025,25020.0,25020.0,25020.0,25010.0,11,0.44%,17,28Nov2025,4,0
21-11-2025,24910.0,24910.0,24910.0,24900.0,5,-0.28%,18,28Nov2025,7,0
20-11-2025,24980.0,25000.0,25580.0,24910.0,14,0.20%,19,28Nov2025,8,0
19-11-2025,24930.0,24910.0,24960.0,24900.0,5,0.65%,17,28Nov2025,9,0
18-11-2025,24770.0,24520.0,24830.0,24520.0,10,-1.31%,17,28Nov2025,10,0
17-11-2025,25100.0,25100.0,25150.0,25010.0,13,1.13%,17,28Nov2025,11,0
14-11-2025,24820.0,24820.0,24820.0,24820.0,2,-1.19%,17,28Nov2025,14,0
13-11-2025,25120.0,25120.0,25130.0,25120.0,6,0.56%,17,28Nov2025,15,0
12-11-2025,24980.0,24940.0,25010.0,24940.0,4,-0.48%,21,28Nov2025,16,0
11-11-2025,25100.0,25040.0,25210.0,25040.0,6,-1.65%,21,28Nov2025,17,0
10-11-2025,25520.0,25550.0,25550.0,25500.0,3,-1.62%,21,28Nov2025,18,0
07-11-2025,25940.0,25610.0,26610.0,25500.0,9,0.00%,21,28Nov2025,21,0
06-11-2025,25940.0,25960.0,25970.0,25890.0,9,-0.04%,22,28Nov2025,22,0
05-11-2025,25950.0,0.0,0.0,0.0,0,0.00%,17,28Nov2025,23,0
04-11-2025,25950.0,26000.0,26000.0,25900.0,7,0.19%,17,28Nov2025,24,0
03-11-2025,25900.0,25900.0,25900.0,25890.0,4,0.58%,13,28Nov2025,25,0
31-10-2025,25750.0,25550.0,25950.0,25550.0,12,1.34%,11,28Nov2025,28,0
30-10-2025,25410.0,25360.0,25550.0,25350.0,4,0.20%,10,28Nov2025,29,0
29-10-2025,25360.0,25360.0,25360.0,25360.0,2,-0.20%,10,28Nov2025,30,0
28-10-2025,25410.0,0.0,0.0,0.0,0,0.00%,10,28Nov2025,31,0
27-10-2025,25410.0,25410.0,25410.0,25410.0,2,-0.51%,10,28Nov2025,32,0
24-10-2025,25540.0,0.0,0.0,0.0,0,0.00%,10,28Nov2025,35,0
23-10-2025,25540.0,0.0,0.0,0.0,0,0.00%,10,28Nov2025,36,0
22-10-2025,25540.0,0.0,0.0,0.0,0,0.00%,10,28Nov2025,37,0
21-10-2025,25540.0,0.0,0.0,0.0,0,0.00%,10,28Nov2025,38,0
20-10-2025,25540.0,25530.0,25540.0,25530.0,4,0.16%,10,28Nov2025,39,0
17-10-2025,25500.0,25500.0,25500.0,25500.0,4,-0.39%,10,28Nov2025,42,0
16-10-2025,25600.0,25600.0,25600.0,25600.0,14,0.00%,12,28Nov2025,43,0
15-10-2025,25600.0,25600.0,25600.0,25600.0,3,-0.54%,12,28Nov2025,44,0
14-10-2025,25740.0,25750.0,25750.0,25700.0,9,-0.27%,11,28Nov2025,45,0
13-10-2025,25810.0,25810.0,25880.0,25730.0,14,-0.54%,10,28Nov2025,46,0
10-10-2025,25950.0,25850.0,25990.0,25850.0,9,0.12%,10,28Nov2025,49,0
09-10-2025,25920.0,25850.0,25990.0,25850.0,16,-0.12%,9,28Nov2025,50,0
08-10-2025,25950.0,25850.0,26000.0,25820.0,18,0.04%,12,28Nov2025,51,0
07-10-2025,25940.0,26200.0,26200.0,25810.0,16,0.66%,10,28Nov2025,52,0
06-10-2025,25770.0,25800.0,25810.0,25720.0,10,-2.75%,8,28Nov2025,53,0
03-10-2025,26500.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,56,0
01-10-2025,26500.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,58,0
30-09-2025,26500.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,59,0
29-09-2025,26500.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,60,0
26-09-2025,26500.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,63,0
25-09-2025,26500.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,64,0
24-09-2025,26500.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,65,0
23-09-2025,26500.0,0.0,0.0,0.0,0,-1.85%,0,28Nov2025,66,0
22-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,67,0
19-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,70,0
18-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,71,0
17-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,72,0
16-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,73,0
15-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,74,0
12-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,77,0
11-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,78,0
10-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,79,0
09-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,80,0
08-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,81,0
05-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,84,0
04-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,85,0
03-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,86,0
02-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,87,0
01-09-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,88,0
29-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,91,0
28-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,92,0
27-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,93,0
26-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,94,0
25-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,95,0
22-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,98,0
21-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,99,0
20-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,100,0
19-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,101,0
18-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,102,0
14-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,106,0
13-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,107,0
12-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,108,0
11-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,109,0
08-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,112,0
07-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,113,0
06-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,114,0
05-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,115,0
04-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,116,0
01-08-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,119,0
31-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,120,0
30-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,121,0
29-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,122,0
28-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,123,0
25-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,126,0
24-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,127,0
23-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,128,0
22-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,129,0
21-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,130,0
18-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,133,0
17-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,134,0
16-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,135,0
15-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,136,0
14-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,137,0
11-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,140,0
10-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,141,0
09-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,142,0
08-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,143,0
07-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,144,0
04-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,147,0
03-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,148,0
02-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,149,0
01-07-2025,27000.0,0.0,0.0,0.0,0,0.00%,0,28Nov2025,150,0
30-06-2025,27000.0,0.0,0.0,0.0,0,-9.52%,0,28Nov2025,151,1
31-01-2023,29840.0,0.0,0.0,0.0,0,-10.93%,0,31Jan2023,0,0
30-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,1,0
27-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,4,0
25-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,6,0
24-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,7,0
23-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,8,0
20-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,11,0
19-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,12,0
18-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,13,0
17-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,14,0
16-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,15,0
13-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,18,0
12-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,19,0
11-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,20,0
10-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,21,0
09-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,22,0
06-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,25,0
05-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,26,0
04-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,27,0
03-01-2023,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,28,0
02-01-2023,33500.0,0.0,0.0,0.0,0,17.05%,0,31Jan2023,29,1
30-12-2022,28620.0,28300.0,28800.0,28300.0,83,1.27%,641,30Dec2022,0,0
29-12-2022,28260.0,28000.0,28350.0,28000.0,23,-0.21%,610,30Dec2022,1,0
28-12-2022,28320.0,28070.0,28400.0,28070.0,31,0.89%,674,30Dec2022,2,0
27-12-2022,28070.0,26210.0,28870.0,26210.0,136,2.82%,682,30Dec2022,3,0
26-12-2022,27300.0,29300.0,29330.0,27300.0,434,-5.99%,722,30Dec2022,4,0
23-12-2022,29040.0,29400.0,29590.0,29010.0,407,-1.59%,976,30Dec2022,7,0
22-12-2022,29510.0,30190.0,30300.0,29410.0,728,-2.58%,1163,30Dec2022,8,0
21-12-2022,30290.0,30300.0,30700.0,29860.0,846,0.40%,1265,30Dec2022,9,0
20-12-2022,30170.0,29950.0,30270.0,29860.0,755,1.11%,1361,30Dec2022,10,0
19-12-2022,29840.0,30840.0,30840.0,29530.0,893,-2.29%,1533,30Dec2022,11,0
16-12-2022,30540.0,31200.0,31400.0,30350.0,643,-1.96%,1677,30Dec2022,14,0
15-12-2022,31150.0,31260.0,31450.0,31100.0,467,-0.57%,1846,30Dec2022,15,0
14-12-2022,31330.0,31650.0,31700.0,31200.0,435,-1.07%,1999,30Dec2022,16,0
13-12-2022,31670.0,31170.0,31800.0,31080.0,624,1.12%,2065,30Dec2022,17,0
12-12-2022,31320.0,31200.0,31820.0,31200.0,587,-0.57%,2203,30Dec2022,18,0
09-12-2022,31500.0,31280.0,31600.0,31220.0,389,0.93%,2344,30Dec2022,21,0
08-12-2022,31210.0,31510.0,31650.0,31160.0,549,-1.36%,2414,30Dec2022,22,0
07-12-2022,31640.0,31560.0,31790.0,31460.0,340,-0.16%,2466,30Dec2022,23,0
06-12-2022,31690.0,31710.0,31800.0,31620.0,318,-0.25%,2531,30Dec2022,24,0
05-12-2022,31770.0,31920.0,32100.0,31530.0,742,-0.41%,2557,30Dec2022,25,0
02-12-2022,31900.0,31900.0,32570.0,31720.0,767,-1.48%,2719,30Dec2022,28,0
01-12-2022,32380.0,31860.0,32570.0,31670.0,1199,-0.46%,2837,30Dec2022,29,1
30-11-2022,32530.0,33100.0,33550.0,33000.0,97,-1.69%,196,30Nov2022,0,0
29-11-2022,33090.0,33000.0,33400.0,32800.0,163,0.91%,318,30Nov2022,1,0
28-11-2022,32790.0,32100.0,33000.0,32000.0,93,0.40%,420,30Nov2022,2,0
25-11-2022,32660.0,33300.0,33850.0,32500.0,180,-1.54%,585,30Nov2022,5,0
24-11-2022,33170.0,31950.0,33180.0,31950.0,371,3.95%,1208,30Nov2022,6,0
23-11-2022,31910.0,31850.0,32080.0,31240.0,544,0.28%,1402,30Nov2022,7,0
22-11-2022,31820.0,31500.0,31850.0,31400.0,320,1.63%,1663,30Nov2022,8,0
21-11-2022,31310.0,31670.0,31740.0,31200.0,352,-2.88%,1803,30Nov2022,9,0
18-11-2022,32240.0,32790.0,32800.0,32200.0,313,-1.62%,1911,30Nov2022,12,0
17-11-2022,32770.0,32950.0,33300.0,32400.0,467,-1.62%,1980,30Nov2022,13,0
16-11-2022,33310.0,32950.0,33670.0,32800.0,651,1.49%,2017,30Nov2022,14,0
15-11-2022,32820.0,32760.0,32880.0,32340.0,316,0.61%,2059,30Nov2022,15,0
14-11-2022,32620.0,33330.0,33490.0,32560.0,845,-1.81%,2120,30Nov2022,16,0
11-11-2022,33220.0,32750.0,33250.0,32630.0,729,1.50%,2241,30Nov2022,19,0
10-11-2022,32730.0,32650.0,33000.0,32200.0,853,-0.37%,2163,30Nov2022,20,0
09-11-2022,32850.0,32000.0,32980.0,31940.0,721,1.86%,2122,30Nov2022,21,0
08-11-2022,32250.0,31960.0,32380.0,31900.0,339,1.16%,2046,30Nov2022,22,0
