Date,Price,Open,High,Low,Vol.,Change %,Open Interest,Contract Expiry,Days To Expiry,Roll Day
21-04-2026,27900.0,0.0,0.0,0.0,0,0.00%,0,29May2026,38,0
20-04-2026,27900.0,0.0,0.0,0.0,0,0.00%,0,29May2026,39,0
17-04-2026,27900.0,0.0,0.0,0.0,0,0.00%,0,29May2026,42,0
16-04-2026,27900.0,0.0,0.0,0.0,0,0.00%,0,29May2026,43,0
15-04-2026,27900.0,0.0,0.0,0.0,0,0.00%,0,29May2026,44,0
14-04-2026,27900.0,0.0,0.0,0.0,0,0.00%,0,29May2026,45,0
13-04-2026,27900.0,0.0,0.0,0.0,0,0.00%,0,29May2026,46,0
10-04-2026,27900.0,0.0,0.0,0.0,0,0.00%,0,29May2026,49,0
09-04-2026,27900.0,0.0,0.0,0.0,0,0.00%,0,29May2026,50,0
08-04-2026,27900.0,0.0,0.0,0.0,0,2.95%,0,29May2026,51,0
07-04-2026,27100.0,0.0,0.0,0.0,0,0.00%,0,29May2026,52,0
06-04-2026,27100.0,0.0,0.0,0.0,0,3.44%,0,29May2026,53,0
02-04-2026,26200.0,0.0,0.0,0.0,0,0.00%,0,29May2026,57,0
01-04-2026,26200.0,0.0,0.0,0.0,0,0.77%,0,29May2026,58,1
31-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,30,0
30-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,31,0
27-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,34,0
26-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,35,0
25-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,36,0
24-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,37,0
23-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,38,0
20-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,41,0
19-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,42,0
18-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,43,0
17-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,44,0
16-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,45,0
13-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,48,0
12-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,49,0
11-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,50,0
10-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,51,0
09-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,52,0
06-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,55,0
05-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,56,0
04-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,57,0
03-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,58,0
02-03-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,30Apr2026,59,1
27-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,32,0
26-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,33,0
25-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,34,0
24-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,35,0
23-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,36,0
20-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,39,0
19-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,40,0
18-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,41,0
17-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,42,0
16-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,43,0
13-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,46,0
12-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,47,0
11-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,48,0
10-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,49,0
09-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,50,0
06-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,53,0
05-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,54,0
04-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,55,0
03-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,56,0
02-02-2026,26000.0,0.0,0.0,0.0,0,0.00%,0,31Mar2026,57,0
01-02-2026,26000.0,0.0,0.0,0.0,0,0.39%,0,31Mar2026,58,1
30-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,28,0
29-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,29,0
28-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,30,0
27-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,31,0
23-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,35,0
22-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,36,0
21-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,37,0
20-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,38,0
19-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,39,0
16-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,42,0
15-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,43,0
14-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,44,0
13-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,45,0
12-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,46,0
09-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,49,0
08-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,50,0
07-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,51,0
06-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,52,0
05-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,53,0
02-01-2026,25900.0,0.0,0.0,0.0,0,0.00%,0,27Feb2026,56,0
01-01-2026,25900.0,0.0,0.0,0.0,0,1.57%,0,27Feb2026,57,1
31-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,30,0
30-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,31,0
29-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,32,0
26-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,35,0
24-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,37,0
23-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,38,0
22-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,39,0
19-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,42,0
18-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,43,0
17-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,44,0
16-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,45,0
15-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,46,0
12-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,49,0
11-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,50,0
10-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,51,0
09-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,52,0
08-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,53,0
05-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,56,0
04-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,57,0
03-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,58,0
02-12-2025,25500.0,0.0,0.0,0.0,0,0.00%,0,30Jan2026,59,0
01-12-2025,25500.0,0.0,0.0,0.0,0,1.39%,0,30Jan2026,60,1
28-11-2025,25150.0,25150.0,25150.0,25150.0,2,0.00%,1,31Dec2025,33,0
27-11-2025,25150.0,25240.0,25240.0,25100.0,5,-0.59%,1,31Dec2025,34,0
26-11-2025,25300.0,0.0,0.0,0.0,0,-1.94%,0,31Dec2025,35,0
25-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,36,0
24-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,37,0
21-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,40,0
20-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,41,0
19-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,42,0
18-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,43,0
17-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,44,0
14-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,47,0
13-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,48,0
12-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,49,0
11-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,50,0
10-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,51,0
07-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,54,0
06-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,55,0
05-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,56,0
04-11-2025,25800.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,57,0
03-11-2025,25800.0,0.0,0.0,0.0,0,-3.01%,0,31Dec2025,58,0
31-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,61,0
30-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,62,0
29-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,63,0
28-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,64,0
27-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,65,0
24-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,68,0
23-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,69,0
22-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,70,0
21-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,71,0
20-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,72,0
17-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,75,0
16-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,76,0
15-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,77,0
14-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,78,0
13-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,79,0
10-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,82,0
09-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,83,0
08-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,84,0
07-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,85,0
06-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,86,0
03-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,89,0
01-10-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,91,0
30-09-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,92,0
29-09-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,93,0
26-09-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,96,0
25-09-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,97,0
24-09-2025,26600.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,98,0
23-09-2025,26600.0,0.0,0.0,0.0,0,-1.85%,0,31Dec2025,99,0
22-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,100,0
19-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,103,0
18-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,104,0
17-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,105,0
16-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,106,0
15-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,107,0
12-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,110,0
11-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,111,0
10-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,112,0
09-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,113,0
08-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,114,0
05-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,117,0
04-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,118,0
03-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,119,0
02-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,120,0
01-09-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,121,0
29-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,124,0
28-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,125,0
27-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,126,0
26-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,127,0
25-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,128,0
22-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,131,0
21-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,132,0
20-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,133,0
19-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,134,0
18-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,135,0
14-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,139,0
13-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,140,0
12-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,141,0
11-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,142,0
08-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,145,0
07-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,146,0
06-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,147,0
05-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,148,0
04-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,149,0
01-08-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,152,0
31-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,153,0
30-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,154,0
29-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,155,0
28-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,156,0
25-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,159,0
24-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,160,0
23-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,161,0
22-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,162,0
21-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,163,0
18-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,166,0
17-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,167,0
16-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,168,0
15-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,169,0
14-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,170,0
11-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,173,0
10-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,174,0
09-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,175,0
08-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,176,0
07-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,177,0
04-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,180,0
03-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,181,0
02-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,182,0
01-07-2025,27100.0,0.0,0.0,0.0,0,0.00%,0,31Dec2025,183,0
30-06-2025,27100.0,0.0,0.0,0.0,0,-19.10%,0,31Dec2025,184,1
30-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,32,0
29-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,33,0
28-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,34,0
27-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,35,0
26-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,36,0
23-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,39,0
22-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,40,0
21-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,41,0
20-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,42,0
19-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,43,0
16-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,46,0
15-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,47,0
14-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,48,0
13-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,49,0
12-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,50,0
09-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,53,0
08-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,54,0
07-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,55,0
06-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,56,0
05-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,57,0
02-12-2022,33500.0,0.0,0.0,0.0,0,0.00%,0,31Jan2023,60,0
01-12-2022,33500.0,0.0,0.0,0.0,0,5.98%,0,31Jan2023,61,1
30-11-2022,31610.0,30120.0,31670.0,30120.0,667,1.22%,2981,30Dec2022,30,0
29-11-2022,31230.0,31400.0,31400.0,30960.0,599,1.36%,2953,30Dec2022,31,0
28-11-2022,30810.0,31100.0,31190.0,30660.0,566,-1.91%,2876,30Dec2022,32,0
25-11-2022,31410.0,31700.0,31890.0,30800.0,745,-0.79%,2826,30Dec2022,35,0
24-11-2022,31660.0,30990.0,31690.0,30850.0,760,2.56%,2735,30Dec2022,36,0
23-11-2022,30870.0,31040.0,31070.0,30610.0,614,-0.06%,2604,30Dec2022,37,0
22-11-2022,30890.0,30510.0,30950.0,30400.0,619,1.31%,2483,30Dec2022,38,0
21-11-2022,30490.0,31200.0,31200.0,30320.0,530,-2.84%,2388,30Dec2022,39,0
18-11-2022,31380.0,31900.0,32000.0,31340.0,365,-1.85%,2228,30Dec2022,42,0
17-11-2022,31970.0,31320.0,32680.0,31320.0,441,-1.63%,2128,30Dec2022,43,0
16-11-2022,32500.0,32000.0,32700.0,31800.0,610,1.91%,2080,30Dec2022,44,0
15-11-2022,31890.0,31600.0,31940.0,31430.0,256,0.92%,1982,30Dec2022,45,0
14-11-2022,31600.0,31950.0,32050.0,31430.0,555,-0.72%,1913,30Dec2022,46,0
11-11-2022,31830.0,31410.0,31880.0,31230.0,615,1.76%,1701,30Dec2022,49,0
10-11-2022,31280.0,31500.0,31650.0,30750.0,422,-0.98%,1476,30Dec2022,50,0
09-11-2022,31590.0,31060.0,31640.0,30860.0,425,1.45%,1379,30Dec2022,51,0
08-11-2022,31140.0,30510.0,31400.0,30510.0,207,1.17%,1217,30Dec2022,52,0
07-11-2022,30780.0,30550.0,31240.0,30550.0,278,-0.90%,1157,30Dec2022,53,0
04-11-2022,31060.0,29830.0,31100.0,29650.0,473,3.78%,1088,30Dec2022,56,0
03-11-2022,29930.0,30360.0,30360.0,29080.0,545,-1.32%,912,30Dec2022,57,0
02-11-2022,30330.0,29660.0,30410.0,29150.0,516,4.23%,893,30Dec2022,58,0
01-11-2022,29100.0,27800.0,29200.0,27800.0,305,1.75%,784,30Dec2022,59,1
31-10-2022,28600.0,28820.0,28850.0,28520.0,366,-0.73%,2108,30Nov2022,30,0
28-10-2022,28810.0,29500.0,29600.0,28640.0,467,-2.44%,2157,30Nov2022,33,0
27-10-2022,29530.0,30160.0,30600.0,29440.0,490,-2.12%,2142,30Nov2022,34,0
26-10-2022,30170.0,29900.0,30270.0,29800.0,113,0.77%,2144,30Nov2022,35,0
25-10-2022,29940.0,29630.0,30000.0,29400.0,286,0.98%,2099,30Nov2022,36,0
24-10-2022,29650.0,30000.0,30000.0,29480.0,78,-0.90%,2108,30Nov2022,37,0
21-10-2022,29920.0,29750.0,30090.0,29500.0,389,0.84%,2092,30Nov2022,40,0
20-10-2022,29670.0,29700.0,30160.0,29350.0,330,-0.13%,2032,30Nov2022,41,0
19-10-2022,29710.0,30700.0,30950.0,29570.0,208,-2.59%,2018,30Nov2022,42,0
18-10-2022,30500.0,30250.0,30750.0,30250.0,134,0.30%,2013,30Nov2022,43,0
17-10-2022,30410.0,30020.0,30450.0,29990.0,134,1.91%,1983,30Nov2022,44,0
14-10-2022,29840.0,30190.0,30500.0,29640.0,208,0.61%,1951,30Nov2022,47,0
13-10-2022,29660.0,30000.0,30030.0,29500.0,224,-1.79%,1920,30Nov2022,48,0
12-10-2022,30200.0,30510.0,30880.0,29970.0,285,-2.11%,1856,30Nov2022,49,0
11-10-2022,30850.0,31190.0,31190.0,30310.0,446,-0.55%,1755,30Nov2022,50,0
10-10-2022,31020.0,29840.0,31040.0,29840.0,426,3.92%,1645,30Nov2022,51,0
07-10-2022,29850.0,29600.0,30000.0,29500.0,332,1.53%,1640,30Nov2022,54,0
06-10-2022,29400.0,29500.0,30190.0,29200.0,332,0.51%,1527,30Nov2022,55,0
05-10-2022,29250.0,30010.0,30010.0,29200.0,121,-3.81%,1424,30Nov2022,56,0
04-10-2022,30410.0,29490.0,30450.0,29490.0,362,3.61%,1345,30Nov2022,57,0
03-10-2022,29350.0,29580.0,29850.0,29300.0,135,-0.24%,1187,30Nov2022,58,0
30-09-2022,29420.0,29530.0,30160.0,29400.0,144,-0.17%,1131,30Nov2022,61,0
